Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Pollinator match column,Pollinator match value,location_name,Pollinator taxon name
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Entomyzon cyanotis,Entomyzon,,cyanotis,Meliphagidae,Meliphaginae,Blue-faced Honeyeater,Aves,Passeriformes,,WA,Mitchell Plateau,15,126,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):127,Animal family,Meliphagidae,Mitchell Plateau_1,Entomyzon cyanotis
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Lichenostomus plumulus,Lichenostomus,,plumulus,Meliphagidae,Meliphaginae,Grey-fronted Honeyeater,Aves,Passeriformes,,WA,Coulomb Point,17.5,122.12,30/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coulomb Point_2,Lichenostomus plumulus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Coulomb Point,17.5,122.12,30/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coulomb Point_2,Lichenostomus virescens
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Coulomb Point,17.5,122.12,30/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coulomb Point_2,Lichmera indistincta
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Mitchell Plateau,15,126,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):127,Animal family,Meliphagidae,Mitchell Plateau_1,Lichmera indistincta
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Woodstock Station,21.37,119,5/5/1988,May,1988,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):57,Animal family,Meliphagidae,Woodstock Station,Lichmera indistincta
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Macroglossus minimus,Macroglossus,,minimus,Pteropidae,Macroglossusinae,Northern Blossom-bat,Mammalia ,Eutheria,,WA,Mitchell Plateau,15,126,15/10/1976,Oct,1976,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):151,Animal family,Pteropidae,Mitchell Plateau_1,Macroglossus minimus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Philemon citreogularis,Philemon,,citreogularis,Meliphagidae,Meliphaginae,Little friarbird,Aves ,Passeriformes,,WA,Coulomb Point,17.5,122.12,30/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coulomb Point_2,Philemon citreogularis
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Pteropus alecto,Pteropus,,alecto,Pteropodidae,Pteropodinae,Black Flying-fox,Mammalia ,Eutheria,,WA,Gnamagun Well,16.27,122.55,11/9/1978,Sep,1978,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):161,Animal genus,Pteropus,Gnamagun Well,Pteropus alecto
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Stenotritus greavesi,Stenotritus,,greavesi,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,,,,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,0,0,0,Reference in Brown et al. (1997):124,Animal family,Stenotritidae,unknown,Stenotritus greavesi
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Trichoglossus haematodus,Trichoglossus,,haematodus,Psittacidae,Loriinae,Rainbow lorikeet,Aves,Psittaciformes,,WA,Banana Spring,19.54,128.47,14/1/1972,Jan,1972,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):126,Animal family,Psittacidae,Banana Spring,Trichoglossus haematodus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Trichoglossus haematodus,Trichoglossus,,haematodus,Psittacidae,Loriinae,Rainbow lorikeet,Aves,Psittaciformes,,WA,Fitzroy River,18,124,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):236,Animal family,Psittacidae,Fitzroy River,Trichoglossus haematodus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Trichoglossus haematodus,Trichoglossus,,haematodus,Psittacidae,Loriinae,Rainbow lorikeet,Aves,Psittaciformes,,WA,Lawley River,14.4,126,24/10/1976,Oct,1976,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):208,Animal family,Psittacidae,Lawley River,Trichoglossus haematodus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Trichoglossus haematodus,Trichoglossus,,haematodus,Psittacidae,Loriinae,Rainbow lorikeet,Aves,Psittaciformes,,WA,Mitchell Plateau,15,126,29/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):126,Animal family,Psittacidae,Mitchell Plateau_1,Trichoglossus haematodus
Melaleuca,leucadendra,Melaleuca leucadendra ,Myrtaceae,Trichoglossus haematodus,Trichoglossus,,haematodus,Psittacidae,Loriinae,Rainbow lorikeet,Aves,Psittaciformes,,WA,Napier Broome Bay,14.15,126.45,15/12/1901,Dec,1901,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,#REF!,0,Reference in Brown et al. (1997):92,Animal family,Psittacidae,Napier Broome Bay,Trichoglossus haematodus
Melaleuca,microphylla,Melaleuca microphylla ,Myrtaceae,Ctenocolletes smaragdinus,Ctenocolletes,,smaragdinus,Stenotritidae,,Stenotritid bee,Insecta ,Hymenoptera,,WA,Emu Rock,32.27,119.25,9/10/1979,Oct,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):113,Animal family,Stenotritidae,Emu Rock,Ctenocolletes smaragdinus
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Certhionyx pectoralis,Certhionyx,,pectoralis,Meliphagidae,Meliphaginae,Banded honeyeater,Aves,Passeriformes,,WA,Durack River Homestead turnoff,15.49,127.3,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Durack River Homestead turnoff_2,Certhionyx pectoralis
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Conopophila rufogularis,Conopophila,,rufogularis,Meliphagidae,Meliphaginae,Rufous-throated Honeyeater,Aves,Passeriformes,,WA,Durack River Homestead turnoff,15.49,127.3,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Durack River Homestead turnoff_2,Conopophila rufogularis
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Entomyzon cyanotis,Entomyzon,,cyanotis,Meliphagidae,Meliphaginae,Blue-faced Honeyeater,Aves,Passeriformes,,WA,"Dawn Creek, Gibb River Road",15.59,127.01,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,"Dawn Creek, Gibb River Road",Entomyzon cyanotis
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichenostomus plumulus,Lichenostomus,,plumulus,Meliphagidae,Meliphaginae,Grey-fronted Honeyeater,Aves,Passeriformes,,WA,"Dawn Creek, Gibb River Road",15.59,127.01,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,"Dawn Creek, Gibb River Road",Lichenostomus plumulus
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,"Dawn Creek, Gibb River Road",15.59,127.01,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,"Dawn Creek, Gibb River Road",Lichenostomus virescens
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Durack River Homestead turnoff,15.49,127.3,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Durack River Homestead turnoff_2,Lichenostomus virescens
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,"Dawn Creek, Gibb River Road",15.59,127.01,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,"Dawn Creek, Gibb River Road",Lichmera indistincta
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Durack River Homestead turnoff,15.49,127.3,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Durack River Homestead turnoff_2,Lichmera indistincta
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,"Prices Point Road, N of Broome",17.43,122.13,17/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,"Prices Point Road, N of Broome",Lichmera indistincta
Melaleuca,nervosa,Melaleuca nervosa ,Myrtaceae,Philemon citreogularis,Philemon,,citreogularis,Meliphagidae,Meliphaginae,Little friarbird,Aves ,Passeriformes,,WA,Durack River Homestead turnoff,15.49,127.3,14/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Durack River Homestead turnoff_2,Philemon citreogularis
Melaleuca,radula,Melaleuca radula ,Myrtaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,"Worsley Alumina, Boddington",32.48,116.28,23/1/1982,Jan,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):249,Animal order,Marsupialia,"Worsley Alumina, Boddington",Tarsipes rostratus
Melaleuca,radula,Melaleuca radula ,Myrtaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,"Worsley Alumina, Boddington",32.48,116.28,30/11/1982,Nov,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):249,Animal order,Marsupialia,"Worsley Alumina, Boddington",Tarsipes rostratus
Melaleuca,c,Melaleuca radula c ,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird,Aves,Passeriformes,,WA,Kensington,32,115.52,19/11/1995,Nov,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Anthochaera carunculata
Melaleuca,rhaphiophylla,Melaleuca rhaphiophylla ,Myrtaceae,Acanthorhynchus superciliosus,Acanthorhynchus,,superciliosus,Meliphagidae,Meliphaginae,Western spinebill,Aves,Passeriformes,,WA,Cockleshell Gully,30.1,115.1,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):54,Animal family,Meliphagidae,Cockleshell Gully_1,Acanthorhynchus superciliosus
Melaleuca,rhaphiophylla,Melaleuca rhaphiophylla ,Myrtaceae,Castiarina 'parallela' group,Castiarina,,group,Buprestidae,Stigmoderinae,Jewel beetle,Insecta ,Coleoptera,,WA,"Frankland River, south of Rocky Gully",33.54,115.46,15/11/1988,Nov,1988,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):156,Animal order,Coleoptera,"Frankland River, south of Rocky Gully",Castiarina 'parallela' group
Melaleuca,rhaphiophylla,Melaleuca rhaphiophylla ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Cockleshell Gully,30.1,115.1,15/10/1973,Oct,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):54,Animal family,Meliphagidae,Cockleshell Gully_1,Lichmera indistincta
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Apis mellifera,Apis,,mellifera,Apidae,Apinae,European Honey-bee,Insecta ,Hymenoptera,,WA,"Beekeepers Reserve, S of Dongara",29.5,115,21/4/1986,Apr,1986,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):245,Animal species binomial name,Apis mellifera,"Beekeepers Reserve, S of Dongara_1",Apis mellifera
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Buprestidae sp.,,,,Buprestidae,,Jewel beetle ,Insecta ,Coleoptera,,WA,"Beekeepers Reserve, S of Dongara",29.5,115,14/11/1986,Nov,1986,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):245,Animal order,Coleoptera,"Beekeepers Reserve, S of Dongara_1",Buprestidae sp.
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Comptosia pilosa,Comptosia,,pilosa,Bombyliidae,Lomatiinae,Bee fly,Insecta ,Diptera,,WA,Junana Rock,33.23,123.24,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):252,Animal family,Bombyliidae,Junana Rock,Comptosia pilosa
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Euryglossina hypochroma,Euryglossina,,hypochroma,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Bullsbrook,31.4,115.59,17/7/1966,Jul,1966,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):65,Animal family,Colletidae,Bullsbrook,Euryglossina hypochroma
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Hylaeus obtusatus,Hylaeus,Euprosopoides,obtusatus,Colletidae,Hylaeinae,Hylaeine bee,Insecta ,Hymenoptera,,WA,Point Malcolm,33.47,123.45,28/1/1977,Jan,1977,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):111,Animal family,Colletidae,Point Malcolm,Hylaeus obtusatus
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Hylaeus ruficeps,Hylaeus,Euprosopoides,ruficeps kalamundae,Colletidae,Hylaeinae,Hylaeine bee,Insecta ,Hymenoptera,,WA,11 kmNE of Halls Creek,18.08,127.23,7/1/1989,Jan,1989,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):111,Animal family,Colletidae,11 kmNE of Halls Creek,Hylaeus ruficeps
Melaleuca,scabra,Melaleuca scabra ,Myrtaceae,Hylaeus ruficeps kalamundae,Hylaeus,Euprosopoides,ruficeps kalamundae,Colletidae,Hylaeinae,Hylaeine bee,Insecta ,Hymenoptera,,WA,Moore River National Park,31.03,115.36,18/12/1982,Dec,1982,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):111,Animal family,Colletidae,Moore River National Park_1,Hylaeus ruficeps kalamundae
