abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
alecconn,3,3,2,0.0215,0.01346,0.00153,0.00181,0.00185
alecconn,3,3,3,0.02091,0.01161,0.00137,0.00164,0.00145
alecconn,3,3,4,0.02223,0.01264,0.00186,0.00162,0.00143
alecconn,3,3,5,0.01343,0.00831,0.00131,0.0015,0.00119
alecsubc,2,1,1,0.03741,0.02163,0.00201,0.00132,0.00178
alecsubc,2,1,2,0.03561,0.02764,0.00147,0.00197,0.00186
alecsubc,2,1,3,0.02655,0.02101,0.00163,0.00167,0.0016
alecsubc,2,1,4,0.02379,0.01899,0.00181,0.00135,0.00144
alecsubc,2,1,5,0.02603,0.02347,0.00159,0.00153,0.00165
alecsubc,2,2,1,0.0258,0.02237,0.00153,0.0016,0.00159
alecsubc,2,2,2,0.03108,0.02703,0.00164,0.00176,0.00175
alecsubc,2,2,3,0.0201,0.01535,0.00171,0.00136,0.00164
alecsubc,2,2,4,0.02467,0.02509,0.00169,0.00166,0.00182
alecsubc,2,2,5,0.02876,0.023,0.0014,0.00148,0.00166
alecsubc,2,3,1,0.03609,0.01821,0.0016,0.00173,0.00157
alecsubc,2,3,2,0.02966,0.01901,0.00152,0.00154,0.00174
alecsubc,2,3,3,0.03657,0.02091,0.00188,0.00173,0.00172
alecsubc,2,3,4,0.03083,0.01847,0.00137,0.0017,0.00167
alecsubc,2,3,5,0.03715,0.02163,0.00176,0.00153,0.00159
alecsubc,3,1,1,0.0353,0.03193,0.00159,0.00178,0.00165
alecsubc,3,1,2,0.02748,0.021,0.00176,0.00182,0.00144
alecsubc,3,1,3,0.03312,0.02479,0.00149,0.00131,0.00154
alecsubc,3,1,4,0.02501,0.01703,0.0015,0.0014,0.00191
alecsubc,3,1,5,0.03075,0.01494,0.00152,0.00188,0.00146
alecsubc,3,2,1,0.01902,0.01491,0.00145,0.00154,0.0014
alecsubc,3,2,2,0.03035,0.01755,0.00163,0.00176,0.00154
alecsubc,3,2,3,0.02408,0.02032,0.00154,0.0014,0.0018
alecsubc,3,2,4,0.02504,0.01547,0.00171,0.00147,0.00135
alecsubc,3,2,5,0.02331,0.01658,0.00188,0.00169,0.00151
alecsubc,3,3,1,0.0269,0.02281,0.00174,0.00177,0.00152
alecsubc,3,3,2,0.01501,0.01198,0.00175,0.00144,0.00171
alecsubc,3,3,3,0.03439,0.02306,0.00169,0.00144,0.00188
alecsubc,3,3,4,0.02745,0.02321,0.00148,0.00157,0.00157
alecsubc,3,3,5,0.02814,0.02105,0.00171,0.00148,0.00164
beilelli,1,1,1,0.01495,0.01521,0.00239,0.00237,0.00247
beilelli,1,1,2,0.01804,0.01391,0.00324,0.00222,0.00188
beilelli,1,1,3,0.01406,0.01369,0.00257,0.00223,0.00135
beilelli,1,1,4,0.01378,0.01092,0.00198,0.00184,0.00282
beilelli,1,1,5,0.01099,0.01148,0.00202,0.00234,0.00233
beilelli,1,2,1,0.01394,0.01517,0.00179,0.00192,0.00181
beilelli,1,2,2,0.01462,0.01394,0.00269,0.00207,0.00187
beilelli,1,2,3,0.00974,0.0114,0.00199,0.00175,0.0017
beilelli,1,2,4,0.00838,0.00975,0.00173,0.00146,0.00158
beilelli,1,2,5,0.01045,0.01014,0.00193,0.00292,0.00198
beilelli,1,3,1,0.01621,0.01316,0.00217,0.00255,0.00206
beilelli,1,3,2,0.01224,0.01,0.00224,0.00178,0.00222
beilelli,1,3,3,0.01171,0.00843,0.00197,0.00211,0.00192
beilelli,1,3,4,0.0103,0.01071,0.00196,0.00254,0.00179
beilelli,1,3,5,0.01581,0.01423,0.00302,0.00269,0.00233
beilelli,2,1,1,0.01128,0.01149,0.00247,0.00276,0.00264
beilelli,2,1,2,0.00944,0.01111,0.00203,0.0022,0.00202
beilelli,2,1,3,0.01511,0.00998,0.00226,0.00194,0.00298
beilelli,2,1,4,0.01203,0.00815,0.00218,0.00293,0.00345
beilelli,2,1,5,0.00773,0.00671,0.00244,0.0025,0.00248
beilelli,2,2,1,0.00851,0.00822,0.00207,0.00243,0.00225
beilelli,2,2,2,0.0114,0.0086,0.00279,0.00222,0.00257
beilelli,2,2,3,0.0132,0.01066,0.00313,0.00266,0.00297
beilelli,2,2,4,0.0099,0.0078,0.00259,0.0026,0.00225
beilelli,2,2,5,0.01085,0.0086,0.00298,0.00322,0.00277
beilelli,2,3,1,0.00831,0.00678,0.00235,0.00224,0.00154
beilelli,2,3,2,0.00983,0.00581,0.00215,0.00277,0.00236
beilelli,2,3,3,0.01081,0.00481,0.00131,0.00176,0.00175
beilelli,2,3,4,0.00922,0.00859,0.00191,0.00203,0.00217
beilelli,2,3,5,0.01013,0.00798,0.00227,0.00272,0.00191
beilelli,3,1,1,0.02827,0.01899,0.00236,0.00243,0.0037
beilelli,3,1,2,0.02281,0.01686,0.00259,0.00231,0.00303
beilelli,3,1,3,0.01857,0.01974,0.00322,0.00264,0.00318
beilelli,3,1,4,0.01667,0.01493,0.00317,0.00264,0.00367
beilelli,3,1,5,0.01605,0.01483,0.00226,0.00275,0.00269
beilelli,3,2,1,0.02178,0.01784,0.00262,0.00358,0.00266
beilelli,3,2,2,0.01815,0.01674,0.00205,0.00191,0.00269
beilelli,3,2,3,0.01676,0.01303,0.0024,0.00139,0.00199
beilelli,3,2,4,0.0215,0.01421,0.00226,0.00386,0.00205
beilelli,3,2,5,0.0165,0.01273,0.00311,0.00267,0.00184
beilelli,3,3,1,0.01417,0.01335,0.00207,0.00189,0.00169
beilelli,3,3,2,0.01327,0.01208,0.00257,0.00231,0.00199
beilelli,3,3,3,0.02194,0.01848,0.00275,0.00195,0.00295
beilelli,3,3,4,0.02021,0.01703,0.003,0.00302,0.00206
beilelli,3,3,5,0.01378,0.01328,0.00234,0.00227,0.0024
syzycory,1,1,1,0.01251,0.01194,0.00163,0.00134,0.00122
syzycory,1,1,2,0.01799,0.01581,0.00205,0.00184,0.00202
syzycory,1,1,3,0.01324,0.01461,0.00195,0.00201,0.00219
syzycory,1,1,4,0.01586,0.01497,0.00153,0.00152,0.00186
syzycory,1,1,5,0.02003,0.01981,0.00269,0.00162,0.00152
syzycory,1,2,1,0.01376,0.01304,0.00164,0.00137,0.0015
syzycory,1,2,2,0.01439,0.01351,0.002,0.00198,0.00264
syzycory,1,2,3,0.01166,0.01312,0.00226,0.00215,0.00199
syzycory,1,2,4,0.01623,0.01549,0.00201,0.00191,0.00128
syzycory,1,2,5,0.01116,0.00816,0.00119,0.00134,0.00146
syzycory,1,3,1,0.01636,0.01462,0.00199,0.00202,0.00175
syzycory,1,3,2,0.01287,0.01285,0.00179,0.00166,0.00153
syzycory,1,3,3,0.01374,0.0132,0.00195,0.00185,0.00191
syzycory,1,3,4,0.00998,0.00908,0.00202,0.00179,0.00218
syzycory,1,3,5,0.01011,0.01005,0.0015,0.00161,0.00145
syzycory,2,1,1,0.02373,0.02023,0.0018,0.00096,0.00122
syzycory,2,1,2,0.0162,0.02331,0.00124,0.00111,0.00173
syzycory,2,1,3,0.01484,0.0126,0.00134,0.00124,0.00126
syzycory,2,1,4,0.01852,0.01395,0.00117,0.00133,0.00138
syzycory,2,1,5,0.01959,0.01482,0.00169,0.0018,0.00125
syzycory,2,2,1,0.02127,0.01719,0.00124,0.00111,0.00115
syzycory,2,2,2,0.01608,0.01469,0.00151,0.00129,0.00128
syzycory,2,2,3,0.0189,0.01704,0.00133,0.00145,0.00128
syzycory,2,2,4,0.02059,0.01575,0.00173,0.00156,0.00134
syzycory,2,2,5,0.01916,0.01321,0.00167,0.00118,0.00139
syzycory,2,3,1,0.01848,0.01409,0.00179,0.00184,0.00161
syzycory,2,3,2,0.01633,0.01511,0.0012,0.0012,0.00137
syzycory,2,3,3,0.01597,0.01235,0.00123,0.00156,0.00138
syzycory,2,3,4,0.01552,0.01115,0.0013,0.00152,0.001
syzycory,2,3,5,0.02239,0.01504,0.00197,0.00133,0.0019
syzycory,3,1,1,0.01112,0.01025,0.00163,0.00165,0.00116
syzycory,3,1,2,0.01372,0.01271,0.00215,0.00216,0.00165
syzycory,3,1,3,0.01388,0.01828,0.00149,0.00131,0.00178
syzycory,3,1,4,0.01676,0.01287,0.00153,0.00195,0.00186
syzycory,3,1,5,0.01039,0.01078,0.00102,0.00113,0.00134
syzycory,3,2,1,0.01313,0.01331,0.00148,0.00128,0.00182
syzycory,3,2,2,0.01465,0.0118,0.00129,0.00145,0.00141
syzycory,3,2,3,0.01441,0.01213,0.00168,0.00138,0.00217
syzycory,3,2,4,0.01324,0.01171,0.00195,0.00103,0.00127
syzycory,3,2,5,0.00929,0.00942,0.00145,0.00141,0.00137
syzycory,3,3,1,0.01214,0.00904,0.0016,0.00177,0.0015
syzycory,3,3,2,0.01558,0.0117,0.0017,0.00214,0.00148
syzycory,3,3,3,0.01097,0.00897,0.00145,0.0015,0.00139
syzycory,3,3,4,0.01414,0.01306,0.00198,0.00201,0.00159
syzycory,3,3,5,0.01319,0.01297,0.00142,0.00147,0.00156
syzycory,4,1,1,0.01175,0.01052,0.00161,0.00172,0.00124
syzycory,4,1,2,0.01192,0.01034,0.00187,0.0019,0.00115
syzycory,4,1,3,0.00839,0.01119,0.00121,0.00174,0.00155
syzycory,4,1,4,0.01076,0.00887,0.00139,0.00149,0.0019
syzycory,4,1,5,0.00921,0.01009,0.00162,0.00173,0.00188
syzycory,4,2,1,0.01433,0.01194,0.00176,0.0016,0.0013
syzycory,4,2,2,0.01201,0.01176,0.00153,0.00118,0.00123
syzycory,4,2,3,0.01244,0.01115,0.00155,0.00141,0.00109
syzycory,4,2,4,0.01223,0.0097,0.0018,0.00154,0.00145
syzycory,4,2,5,0.01344,0.00813,0.00134,0.00181,0.00151
syzycory,4,3,1,0.0113,0.0081,0.00143,0.00141,0.00174
syzycory,4,3,2,0.00996,0.01117,0.00129,0.00161,0.00179
syzycory,4,3,3,0.00978,0.00661,0.00115,0.00106,0.0014
syzycory,4,3,4,0.01407,0.01124,0.00132,0.00182,0.00134
syzycory,4,3,5,0.01253,0.00965,0.00141,0.00177,0.00153
syzyoleo,2,1,1,0.01303,0.01044,0.00148,0.00134,0.00115
syzyoleo,2,1,2,0.01272,0.01295,0.00158,0.00147,0.00113
syzyoleo,2,1,3,0.02073,0.01463,0.00207,0.00145,0.00149
syzyoleo,2,1,4,0.0162,0.0145,0.00194,0.00221,0.00156
syzyoleo,2,1,5,0.01675,0.00969,0.00139,0.00161,0.00118
syzyoleo,2,2,1,0.01301,0.01029,0.00122,0.00138,0.00165
syzyoleo,2,2,2,0.01887,0.01195,0.00157,0.00157,0.00113
syzyoleo,2,2,3,0.0186,0.01477,0.00179,0.00237,0.00192
syzyoleo,2,2,4,0.01641,0.01464,0.0022,0.00146,0.00201
syzyoleo,2,2,5,0.01675,0.00976,0.00166,0.00131,0.0012
syzyoleo,2,3,1,0.0162,0.01489,0.00159,0.00195,0.00141
syzyoleo,2,3,2,0.01762,0.01847,0.00205,0.00224,0.00202
syzyoleo,2,3,3,0.01466,0.01287,0.00112,0.00138,0.00143
syzyoleo,2,3,4,0.02038,0.01548,0.00182,0.00221,0.00161
syzyoleo,2,3,5,0.01571,0.01108,0.0012,0.00133,0.00178
triuyoun,2,1,1,0.01897,0.01494,0.00142,0.00133,0.00127
triuyoun,2,1,2,0.02899,0.022,0.0016,0.00143,0.00158
triuyoun,2,1,3,0.02315,0.01527,0.00109,0.00135,0.00136
triuyoun,2,1,4,0.01472,0.02368,0.00161,0.00192,0.00089
triuyoun,2,1,5,0.02173,0.01294,0.00144,0.00192,0.00218
triuyoun,2,2,1,0.01739,0.01523,0.00171,0.00186,0.00108
triuyoun,2,2,2,0.01643,0.01522,0.0014,0.00128,0.00093
triuyoun,2,2,3,0.01618,0.02166,0.00143,0.00108,0.0012
triuyoun,2,2,4,0.03174,0.01412,0.0018,0.0016,0.00185
triuyoun,2,2,5,0.0187,0.01565,0.00163,0.00142,0.00125
triuyoun,2,3,1,0.01692,0.01122,0.00139,0.00148,0.00099
triuyoun,2,3,2,0.02162,0.01304,0.001,0.00121,0.00136
triuyoun,2,3,3,0.01644,0.01498,0.00117,0.0013,0.00144
triuyoun,2,3,4,0.01673,0.01611,0.00146,0.00144,0.00147
triuyoun,2,3,5,0.01412,0.01141,0.00104,0.00137,0.00092
wilkhueg,2,1,1,0.01934,0.01496,0.00235,0.00359,0.00146
wilkhueg,2,1,2,0.01318,0.0112,0.00305,0.00252,0.00202
wilkhueg,2,1,3,0.01516,0.01199,0.00202,0.00217,0.00347
wilkhueg,2,1,4,0.0124,0.01765,0.00213,0.00184,0.00179
wilkhueg,2,1,5,0.01659,0.00934,0.00176,0.00148,0.00186
wilkhueg,2,2,1,0.01184,0.01263,0.0027,0.00203,0.00219
wilkhueg,2,2,2,0.01307,0.01342,0.00267,0.0021,0.00209
wilkhueg,2,2,3,0.01448,0.01347,0.00242,0.00234,0.00225
wilkhueg,2,2,4,0.01263,0.01578,0.00199,0.00208,0.00242
wilkhueg,2,2,5,0.00986,0.01591,0.00113,0.00128,0.00152
wilkhueg,2,3,1,0.01978,0.01261,0.00349,0.00221,0.00246
wilkhueg,2,3,2,0.01751,0.01405,0.00277,0.00179,0.00255
wilkhueg,2,3,3,0.01649,0.01525,0.00183,0.00225,0.00159
wilkhueg,2,3,4,0.01663,0.0128,0.00221,0.00296,0.00163
wilkhueg,2,3,5,0.01872,0.01528,0.00288,0.00215,0.00211
wilkhueg,3,1,1,0.01001,0.00945,0.0016,0.00157,0.00162
wilkhueg,3,1,2,0.01053,0.01052,0.00212,0.00231,0.00103
wilkhueg,3,1,3,0.01654,0.01293,0.00205,0.00228,0.00276
wilkhueg,3,1,4,0.01196,0.00991,0.00249,0.00193,0.00303
wilkhueg,3,1,5,0.00867,0.00787,0.00218,0.00253,0.0024
wilkhueg,3,2,1,0.01096,0.0092,0.00135,0.00181,0.00183
wilkhueg,3,2,2,0.01258,0.01385,0.00194,0.00202,0.00206
wilkhueg,3,2,3,0.01524,0.00824,0.00155,0.00319,0.00164
wilkhueg,3,2,4,0.01388,0.00981,0.00177,0.00211,0.00222
wilkhueg,3,2,5,0.01286,0.01316,0.00204,0.00192,0.00119
wilkhueg,3,3,1,0.01566,0.01288,0.0016,0.00217,0.00143
wilkhueg,3,3,2,0.01234,0.01101,0.00161,0.00188,0.00179
wilkhueg,3,3,3,0.00992,0.01033,0.00171,0.00147,0.00198
wilkhueg,3,3,4,0.01461,0.00809,0.00178,0.00221,0.002
wilkhueg,3,3,5,0.01816,0.00993,0.00179,0.00194,0.00284
castaust,1,1,1,0.03653,0.03435,0.00238,0.00209,0.00255
castaust,1,1,2,0.03963,0.04059,0.00282,0.00235,0.00245
castaust,1,1,3,0.02952,0.03658,0.0013,0.00186,0.00166
castaust,1,1,4,0.016,0.04015,0.00285,0.00201,0.00232
castaust,1,1,5,0.02018,0.03945,0.00191,0.0018,0.00225
castaust,1,2,1,0.0301,0.02216,0.00163,0.00182,0.00177
castaust,1,2,2,0.04371,0.03315,0.00229,0.0016,0.00236
castaust,1,2,3,0.03477,0.02642,0.00223,0.00254,0.00192
castaust,1,2,4,0.03404,0.02829,0.002,0.00222,0.0022
castaust,1,2,5,0.02918,0.02996,0.00222,0.00268,0.00125
castaust,1,3,1,0.03473,0.02324,0.00175,0.00203,0.00181
castaust,1,3,2,0.03583,0.01899,0.00201,0.00206,0.00172
castaust,1,3,3,0.02569,0.01519,0.00167,0.00139,0.00133
castaust,1,3,4,0.02974,0.03023,0.00147,0.00187,0.00162
castaust,1,3,5,0.01712,0.02386,0.00188,0.00197,0.00137
celtpani,1,1,1,0.01648,0.01664,0.00198,0.00154,0.0014
celtpani,1,1,2,0.02438,0.01784,0.00142,0.00138,0.00177
celtpani,1,1,3,0.02046,0.01829,0.00238,0.00221,0.00251
celtpani,1,1,4,0.01658,0.01597,0.00189,0.0021,0.00171
celtpani,1,1,5,0.01948,0.0169,0.00215,0.00262,0.00278
celtpani,1,2,1,0.01418,0.01378,0.00149,0.00174,0.00156
celtpani,1,2,2,0.0146,0.01261,0.0013,0.0014,0.00118
celtpani,1,2,3,0.01431,0.01797,0.00223,0.00224,0.00239
celtpani,1,2,4,0.01346,0.0148,0.00131,0.002,0.00147
celtpani,1,2,5,0.01822,0.01757,0.00158,0.00173,0.00125
celtpani,1,3,1,0.00231,0.00131,0.00151,0.0166,0.01931
celtpani,1,3,2,0.02329,0.02138,0.00308,0.00258,0.00244
celtpani,1,3,3,0.02275,0.0178,0.00226,0.00246,0.00271
celtpani,1,3,4,0.02243,0.01545,0.00199,0.00196,0.0016
celtpani,1,3,5,0.02151,0.01492,0.00193,0.00202,0.00333
celtpani,2,1,1,0.01901,0.01706,0.00318,0.00386,0.00325
celtpani,2,1,2,0.01075,0.01525,0.00197,0.00195,0.00205
celtpani,2,1,3,0.01451,0.01303,0.00217,0.00259,0.0022
celtpani,2,1,4,0.01938,0.01719,0.00208,0.00222,0.00276
celtpani,2,1,5,0.01554,0.01552,0.00233,0.00286,0.00237
celtpani,2,2,1,0.01875,0.01667,0.00177,0.00173,0.00186
celtpani,2,2,2,0.01633,0.01873,0.00211,0.00169,0.00202
celtpani,2,2,3,0.01997,0.01864,0.00416,0.00337,0.00296
celtpani,2,2,4,0.017,0.01392,0.00196,0.00277,0.00195
celtpani,2,2,5,0.01976,0.01808,0.00288,0.00223,0.00243
celtpani,2,3,1,0.02126,0.01635,0.00185,0.00251,0.00224
celtpani,2,3,2,0.02051,0.01734,0.00269,0.00414,0.00288
celtpani,2,3,3,0.02331,0.01592,0.0021,0.00296,0.00172
celtpani,2,3,4,0.02255,0.01656,0.00295,0.00251,0.00191
celtpani,2,3,5,0.01345,0.01271,0.00405,0.00177,0.0037
celtpani,3,1,1,0.01737,0.01401,0.00298,0.00305,0.00335
celtpani,3,1,2,0.01511,0.01557,0.00216,0.00266,0.00215
celtpani,3,1,3,0.01601,0.0159,0.00244,0.00171,0.00156
celtpani,3,1,4,0.01883,0.01495,0.00278,0.00298,0.00298
celtpani,3,1,5,0.01642,0.01396,0.00256,0.00227,0.00233
celtpani,3,2,1,0.01521,0.01518,0.00262,0.00203,0.00232
celtpani,3,2,2,0.01548,0.01551,0.00251,0.00197,0.00176
celtpani,3,2,3,0.0128,0.01108,0.00186,0.00179,0.00171
celtpani,3,2,4,0.00993,0.01004,0.00158,0.00185,0.00153
celtpani,3,2,5,0.01659,0.01378,0.00198,0.00276,0.002
celtpani,3,3,1,0.01796,0.01603,0.00295,0.00268,0.00252
celtpani,3,3,2,0.01888,0.01848,0.00226,0.00212,0.0021
celtpani,3,3,3,0.015,0.01221,0.00202,0.00171,0.00157
celtpani,3,3,4,0.01805,0.01613,0.00223,0.00245,0.00205
celtpani,3,3,5,0.01493,0.01337,0.00213,0.00255,0.0017
celtpani,4,1,1,0.01293,0.0144,0.00167,0.00186,0.00121
celtpani,4,1,2,0.01908,0.0155,0.00252,0.0027,0.00198
celtpani,4,1,3,0.01268,0.01347,0.00376,0.00372,0.00378
celtpani,4,1,4,0.01786,0.01403,0.00385,0.00312,0.00235
celtpani,4,1,5,0.02496,0.0151,0.00365,0.00299,0.0029
celtpani,4,2,1,0.01405,0.01169,0.00237,0.00158,0.00135
celtpani,4,2,2,0.01484,0.01378,0.00265,0.00266,0.00209
celtpani,4,2,3,0.01779,0.01768,0.00334,0.00371,0.00259
celtpani,4,2,4,0.01714,0.01688,0.00347,0.00244,0.00335
celtpani,4,2,5,0.01568,0.01219,0.00281,0.00275,0.00406
celtpani,4,3,1,0.01389,0.01276,0.00258,0.00181,0.00167
celtpani,4,3,2,0.01884,0.01571,0.00254,0.00314,0.00251
celtpani,4,3,3,0.01148,0.01263,0.00297,0.00254,0.00253
celtpani,4,3,4,0.01155,0.01155,0.00165,0.00183,0.00186
celtpani,4,3,5,0.01542,0.01661,0.00285,0.00321,0.00194
crypglau,1,1,1,0.01718,0.01338,0.00157,0.00202,0.00226
crypglau,1,1,2,0.01674,0.01093,0.00153,0.0014,0.0028
crypglau,1,1,3,0.01574,0.01015,0.00217,0.00198,0.00238
crypglau,1,1,4,0.01411,0.00917,0.00184,0.00186,0.00194
crypglau,1,1,5,0.01144,0.00942,0.00177,0.002,0.00209
crypglau,1,2,1,0.01272,0.00789,0.00156,0.00126,0.00191
crypglau,1,2,2,0.01236,0.0071,0.00128,0.00173,0.00161
crypglau,1,2,3,0.01422,0.00974,0.00136,0.00176,0.00135
crypglau,1,2,4,0.01358,0.00959,0.00199,0.00148,0.00144
crypglau,1,2,5,0.01532,0.01375,0.00252,0.00208,0.00216
crypglau,1,3,1,0.01755,0.01326,0.00192,0.00233,0.00244
crypglau,1,3,2,0.01978,0.01169,0.00218,0.00258,0.00195
crypglau,1,3,3,0.01905,0.01423,0.00237,0.00234,0.00175
crypglau,1,3,4,0.02599,0.01701,0.00241,0.00258,0.00219
crypglau,1,3,5,0.01814,0.01509,0.0023,0.00241,0.00218
crypglau,2,1,1,0.01145,0.00934,0.00212,0.00199,0.00124
crypglau,2,1,2,0.01305,0.00934,0.00189,0.00222,0.00162
crypglau,2,1,3,0.01097,0.00841,0.00178,0.00194,0.00201
crypglau,2,1,4,0.01692,0.00851,0.00144,0.00165,0.00124
crypglau,2,1,5,0.01721,0.00949,0.00162,0.00185,0.00102
crypglau,2,2,1,0.0106,0.01236,0.00151,0.00176,0.00192
crypglau,2,2,2,0.01208,0.01289,0.00195,0.00164,0.00225
crypglau,2,2,3,0.01563,0.01105,0.00138,0.00162,0.00171
crypglau,2,2,4,0.01826,0.01147,0.0019,0.00183,0.00151
crypglau,2,2,5,0.01671,0.01153,0.00208,0.00274,0.0018
crypglau,2,3,1,0.01848,0.01163,0.00181,0.00196,0.0023
crypglau,2,3,2,0.01749,0.01178,0.0024,0.00161,0.00183
crypglau,2,3,3,0.01668,0.01104,0.00185,0.00168,0.0023
crypglau,2,3,4,0.01432,0.0128,0.00269,0.00198,0.00191
crypglau,2,3,5,0.0122,0.01068,0.00198,0.00185,0.00172
crypscle,2,1,1,0.01357,0.01279,0.00275,0.0027,0.00252
crypscle,2,1,2,0.01357,0.01279,0.00275,0.0027,0.00252
crypscle,2,1,3,0.01601,0.01543,0.00317,0.00298,0.00245
crypscle,2,1,4,0.0159,0.00954,0.00228,0.00279,0.00143
crypscle,2,1,5,0.01215,0.01069,0.00215,0.00195,0.00223
crypscle,2,2,1,0.01455,0.01318,0.00205,0.00133,0.00211
crypscle,2,2,2,0.01749,0.01393,0.00205,0.00191,0.0019
crypscle,2,2,3,0.01402,0.01344,0.00159,0.00178,0.00163
crypscle,2,2,4,0.01493,0.01323,0.00222,0.00225,0.00256
crypscle,2,2,5,0.01501,0.01046,0.00235,0.00244,0.00193
crypscle,2,3,1,0.01926,0.01444,0.00218,0.002,0.00214
crypscle,2,3,2,0.01624,0.01203,0.00239,0.00263,0.00322
crypscle,2,3,3,0.01548,0.0133,0.00215,0.00177,0.00222
crypscle,2,3,4,0.0143,0.0152,0.00265,0.00221,0.00216
crypscle,2,3,5,0.01385,0.01593,0.00265,0.00219,0.00242
meiosten,1,1,1,0.00976,0.01299,0.00149,0.00186,0.00117
meiosten,1,1,2,0.00981,0.01175,0.00182,0.00176,0.00126
meiosten,1,1,3,0.01356,0.01025,0.00124,0.00198,0.00126
meiosten,1,1,4,0.01128,0.00973,0.00154,0.00145,0.00112
meiosten,1,1,5,0.01098,0.01028,0.00141,0.00152,0.00207
meiosten,1,2,1,0.01284,0.0118,0.00152,0.00135,0.00158
meiosten,1,2,2,0.01448,0.01309,0.0027,0.00193,0.00171
meiosten,1,2,3,0.01251,0.00901,0.00149,0.00205,0.00173
meiosten,1,2,4,0.01408,0.01169,0.00174,0.00183,0.0015
meiosten,1,2,5,0.01249,0.0105,0.00179,0.00184,0.00157
meiosten,1,3,1,0.01448,0.01067,0.00155,0.00195,0.00164
meiosten,1,3,2,0.01542,0.01118,0.00194,0.00254,0.00189
meiosten,1,3,3,0.01943,0.01533,0.0022,0.00175,0.00257
meiosten,1,3,4,0.01316,0.01229,0.00236,0.00192,0.00156
meiosten,1,3,5,0.01144,0.01015,0.00183,0.00223,0.00199
meiosten,2,1,1,0.00636,0.00787,0.0011,0.00137,0.00122
meiosten,2,1,2,0.00443,0.00672,0.00104,0.00099,0.00139
meiosten,2,1,3,0.00849,0.01007,0.00148,0.00181,0.00143
meiosten,2,1,4,0.0072,0.00729,0.00095,0.00108,0.00163
meiosten,2,1,5,0.01101,0.00785,0.00109,0.00144,0.0014
meiosten,2,2,1,0.01191,0.00804,0.00156,0.00134,0.00248
meiosten,2,2,2,0.00913,0.0082,0.0015,0.0016,0.00151
meiosten,2,2,3,0.01625,0.01054,0.00173,0.00185,0.00151
meiosten,2,2,4,0.01473,0.00666,0.00172,0.00147,0.00191
meiosten,2,2,5,0.01585,0.00814,0.00223,0.00219,0.00244
meiosten,2,3,1,0.00578,0.00755,0.00166,0.00109,0.00137
meiosten,2,3,2,0.00753,0.00544,0.00117,0.0014,0.0012
meiosten,2,3,3,0.00869,0.00516,0.00127,0.00139,0.00115
meiosten,2,3,4,0.00825,0.00589,0.00106,0.00119,0.00161
meiosten,2,3,5,0.00802,0.00572,0.001,0.00181,0.00105
meiosten,3,1,1,0.01188,0.0115,0.0023,0.00178,0.00223
meiosten,3,1,2,0.01322,0.01363,0.00174,0.00174,0.0023
meiosten,3,1,3,0.01318,0.00976,0.00176,0.00195,0.00214
meiosten,3,1,4,0.01494,0.01174,0.00266,0.00229,0.00183
meiosten,3,1,5,0.01261,0.00928,0.00242,0.00153,0.00157
meiosten,3,2,1,0.01767,0.01208,0.00235,0.0024,0.0033
meiosten,3,2,2,0.01847,0.00873,0.00104,0.00123,0.00181
meiosten,3,2,3,0.01224,0.01289,0.00186,0.00229,0.00155
meiosten,3,2,4,0.01114,0.00927,0.0022,0.00187,0.00156
meiosten,3,2,5,0.01529,0.0102,0.00164,0.00259,0.00219
psycdaph,2,1,1,0.01229,0.01153,0.00298,0.00251,0.00202
psycdaph,2,1,2,0.01254,0.01355,0.00227,0.00219,0.00166
psycdaph,2,1,3,0.01136,0.00971,0.00184,0.00206,0.00148
psycdaph,2,1,4,0.01174,0.01228,0.00188,0.00191,0.00173
psycdaph,2,1,5,0.01048,0.0096,0.00226,0.00167,0.00175
psycdaph,2,2,1,0.01132,0.01184,0.00237,0.00254,0.00259
psycdaph,2,2,2,0.00946,0.00892,0.0024,0.00233,0.00164
psycdaph,2,2,3,0.01016,0.00835,0.0027,0.00298,0.00217
psycdaph,2,2,4,0.013,0.01196,0.00224,0.00261,0.00196
psycdaph,2,2,5,0.01207,0.0107,0.00218,0.00245,0.00247
psycdaph,2,3,1,0.012,0.01311,0.00207,0.00238,0.0019
psycdaph,2,3,2,0.01233,0.01127,0.00238,0.00255,0.00258
psycdaph,2,3,3,0.01145,0.01203,0.00238,0.00227,0.00205
psycdaph,2,3,4,0.00996,0.00896,0.00204,0.00206,0.00182
psycdaph,2,3,5,0.01049,0.00874,0.00206,0.00212,0.00218
psycdaph,3,1,1,0.0107,0.00983,0.00122,0.00141,0.00142
psycdaph,3,1,2,0.00855,0.00939,0.00121,0.0012,0.00113
psycdaph,3,1,3,0.00868,0.01016,0.00153,0.0016,0.00198
psycdaph,3,1,4,0.0099,0.01043,0.00155,0.00192,0.00221
psycdaph,3,1,5,0.01093,0.00934,0.00136,0.00131,0.00145
psycdaph,3,2,1,0.0108,0.00938,0.00119,0.00166,0.00168
psycdaph,3,2,2,0.01066,0.00859,0.00176,0.0017,0.00153
psycdaph,3,2,3,0.01053,0.00862,0.00144,0.00176,0.00146
psycdaph,3,2,4,0.00959,0.01261,0.00213,0.00148,0.00207
