Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment,location_name,location_name2,location_name3
vcsb-1149-trial,604,Tecticornia,Victorian Conservation Seed Bank,"About 300 metres SE of end of Belchers Lake, Lake Connewarre area.",-38.2528,144.4367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50 days,NA,3,NA,NA,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long,location_at_-38.2528_lat_and_144.4367_long
vcsb-2186,609,Tecticornia pergranulata,Victorian Conservation Seed Bank,"About 1 km SE of end of Belchers Lane, Lake Connewarre area.",-38.2564,144.4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long
vcsb-1155-trial,609,Tecticornia pergranulata,Victorian Conservation Seed Bank,"About 1 km SE of end of Belchers Lane, Lake Connewarre area.",-38.2564,144.4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long
vcsb-6103-trial,2145,Commersonia rugosa,Victorian Conservation Seed Bank,"About 1 km SE of end of Belchers Lane, Lake Connewarre area.",-38.2564,144.4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/12/2022,209 days,NA,0,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long,location_at_-38.2564_lat_and_144.4397_long
vcsb-8249,1513,Astrotricha parvifolia subsp. Gippsland Lakes (A.C.Beauglehole 49618),Victorian Conservation Seed Bank,"HVP pine plantation, Mt Delio Rd, 1.5 km E of South Gippsland Hwy, 11 km SSW from Longford.",-38.256944,147.060556,NA,6228,NA,NA,NA,NA,15,12/30/2014,10/22/2015,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.256944_lat_and_147.060556_long,location_at_-38.256944_lat_and_147.060556_long,location_at_-38.256944_lat_and_147.060556_long
vcsb-3021,1421,Astrotricha parvifolia subsp. Gippsland Lakes (A.C.Beauglehole 49618),Victorian Conservation Seed Bank,Beside Mt Delio Track about 1.2 km east of the South Gippsland Highway in pine plantation about 8 km south of Longford.,-38.2575,147.061111,NA,NA,NA,NA,NA,NA,15,NA,11/17/2014,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2575_lat_and_147.061111_long,location_at_-38.2575_lat_and_147.061111_long,location_at_-38.2575_lat_and_147.061111_long
vcsb-8245,1510,Dodonaea viscosa subsp. spatulata,Victorian Conservation Seed Bank,"Connewarre. Dans/McCanns Rd at Dans Reserve, adjacent to Freshwater Ck.",-38.268611,144.376389,NA,18400,NA,NA,NA,NA,15,12/17/2014,10/22/2015,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long
vcsb-5059-trial,1510,Dodonaea viscosa subsp. spatulata,Victorian Conservation Seed Bank,"Connewarre. Dans/McCanns Rd at Dans Reserve, adjacent to Freshwater Ck.",-38.268611,144.376389,NA,NA,NA,NA,NA,NA,NA,12/17/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51 days,NA,1,NA,NA,25,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long
vcsb-5958-trial,1510,Dodonaea viscosa subsp. spatulata,Victorian Conservation Seed Bank,"Connewarre. Dans/McCanns Rd at Dans Reserve, adjacent to Freshwater Ck.",-38.268611,144.376389,NA,NA,NA,NA,NA,NA,NA,12/17/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/16/2021,15 days,NA,4,NA,NA,25,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long
vcsb-5058-trial,1510,Dodonaea viscosa subsp. spatulata,Victorian Conservation Seed Bank,"Connewarre. Dans/McCanns Rd at Dans Reserve, adjacent to Freshwater Ck.",-38.268611,144.376389,NA,NA,NA,NA,NA,NA,NA,12/17/2014,10/22/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175 days,NA,19,NA,NA,25,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long,location_at_-38.268611_lat_and_144.376389_long
vcsb-2505,856,Bossiaea cinerea,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,NA,NA,NA,NA,NA,15,12/15/2010,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-2506,841,Pultenaea mollis,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,2050,NA,NA,NA,NA,NA,12/15/2010,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-4457-trial,856,Bossiaea cinerea,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/10/2011,24 days,NA,1,NA,NA,25,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-4458-trial,856,Bossiaea cinerea,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/10/2011,155 days,NA,14,NA,NA,25,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-4442-trial,841,Pultenaea mollis,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-4581-trial,841,Pultenaea mollis,Victorian Conservation Seed Bank,Mt Richmond National Park. Beside Telegraph Road about 5 km SE of park entrance.,-38.275833,141.437778,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2011,14 days,NA,NA,NA,NA,25,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long,location_at_-38.275833_lat_and_141.437778_long
vcsb-2195,619,Eucalyptus carolaniae,Victorian Conservation Seed Bank,Mt Martha. Norfolk-Hopetoun Reserve off Norfolk Road.,-38.2825,145.0231,NA,NA,NA,NA,NA,NA,15,8/20/2009,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long
vcsb-6062-trial,2151,Acacia obtusifolia,Victorian Conservation Seed Bank,Mt Martha. Norfolk-Hopetoun Reserve off Norfolk Road.,-38.2825,145.0231,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/2022,21 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long
vcsb-6061-trial,2151,Acacia obtusifolia,Victorian Conservation Seed Bank,Mt Martha. Norfolk-Hopetoun Reserve off Norfolk Road.,-38.2825,145.0231,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/2022,9 days,NA,NA,NA,NA,23,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long
vcsb-1166-trial,619,Eucalyptus carolaniae,Victorian Conservation Seed Bank,Mt Martha. Norfolk-Hopetoun Reserve off Norfolk Road.,-38.2825,145.0231,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/15/2009,28 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long,location_at_-38.2825_lat_and_145.0231_long
vcsb-2196,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,7000,NA,NA,NA,NA,15,8/20/2009,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-6064-trial,2152,Acacia subporosa,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2022,19 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1138-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/15/2009,28 days,NA,11,NA,NA,120,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1134-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115 days,NA,1,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1140-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 days,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1137-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 days,NA,24,NA,NA,120,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1141-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/19/2009,28 days,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1139-trial,599,Eucalyptus pauciflora subsp. pauciflora,Victorian Conservation Seed Bank,Mt Martha. Beside Forest Drive about 1 km from the Nepean Highway.,-38.2928,145.0133,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/22/2009,28 days,NA,8,NA,NA,120,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long,location_at_-38.2928_lat_and_145.0133_long
vcsb-1246,1816,Sphaerolobium minus,Victorian Conservation Seed Bank,"French Island, Mt Wellington Tk, c. 330 m S of Link Tk",-38.331389,145.358056,NA,3400,NA,NA,NA,NA,15,11/22/2017,4/17/2019,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.331389_lat_and_145.358056_long,location_at_-38.331389_lat_and_145.358056_long,location_at_-38.331389_lat_and_145.358056_long
vcsb-5589-trial,1816,Sphaerolobium minus,Victorian Conservation Seed Bank,"French Island, Mt Wellington Tk, c. 330 m S of Link Tk",-38.331389,145.358056,NA,NA,NA,NA,NA,NA,NA,11/22/2017,4/17/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/10/2018,NA,NA,0,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.331389_lat_and_145.358056_long,location_at_-38.331389_lat_and_145.358056_long,location_at_-38.331389_lat_and_145.358056_long
vcsb-2188,611,Eucalyptus leucoxylon subsp. bellarinensis,Victorian Conservation Seed Bank,"Beside Duffields Road about 400 metres from the Great Ocean Road, Torquay.",-38.3378,144.3028,NA,5000,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long
vcsb-6125-trial,2146,Kennedia rubicunda,Victorian Conservation Seed Bank,"Beside Duffields Road about 400 metres from the Great Ocean Road, Torquay.",-38.3378,144.3028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/2022,35 days,NA,0,NA,NA,23,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long
vcsb-1158-trial,611,Eucalyptus leucoxylon subsp. bellarinensis,Victorian Conservation Seed Bank,"Beside Duffields Road about 400 metres from the Great Ocean Road, Torquay.",-38.3378,144.3028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/2009,35 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long,location_at_-38.3378_lat_and_144.3028_long
vcsb-2501,1062,Exocarpos syrticola,Victorian Conservation Seed Bank,Discovery Bay Coastal Park near Whites Beach.,-38.349167,141.385556,NA,2300,NA,NA,NA,NA,NA,12/15/2010,9/29/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.349167_lat_and_141.385556_long,location_at_-38.349167_lat_and_141.385556_long,location_at_-38.349167_lat_and_141.385556_long
vcsb-4695-trial,1062,Exocarpos syrticola,Victorian Conservation Seed Bank,Discovery Bay Coastal Park near Whites Beach.,-38.349167,141.385556,NA,NA,NA,NA,NA,NA,NA,12/15/2010,9/29/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.349167_lat_and_141.385556_long,location_at_-38.349167_lat_and_141.385556_long,location_at_-38.349167_lat_and_141.385556_long
vcsb-2001,503,Allittia cardiocarpa,Victorian Conservation Seed Bank,Near intersection of Lorimer St and Bay St Crib Point.,-38.3564,145.2072,NA,450,NA,NA,NA,NA,15,NA,5/27/2009,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long
vcsb-2001,503,Allittia cardiocarpa,Victorian Conservation Seed Bank,Near intersection of Lorimer St and Bay St Crib Point.,-38.3564,145.2072,NA,450,NA,NA,NA,NA,15,NA,5/27/2009,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long
vcsb-966-trial,503,Allittia cardiocarpa,Victorian Conservation Seed Bank,Near intersection of Lorimer St and Bay St Crib Point.,-38.3564,145.2072,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long
vcsb-966-trial,503,Allittia cardiocarpa,Victorian Conservation Seed Bank,Near intersection of Lorimer St and Bay St Crib Point.,-38.3564,145.2072,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long,location_at_-38.3564_lat_and_145.2072_long
vcsb-2158,1255,Diuris palustris,Victorian Conservation Seed Bank,"Jan Juc, Bird Rock Car Park about 100 metres from toilet block. 55 0264013 5751129",-38.3567,144.2992,NA,NA,NA,NA,NA,NA,NA,11/16/2008,5/15/2009,Victorian Conservation Seedbank,"Thompson, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3567_lat_and_144.2992_long,location_at_-38.3567_lat_and_144.2992_long,location_at_-38.3567_lat_and_144.2992_long
vcsb-2189,596,Eucalyptus willisii,Victorian Conservation Seed Bank,Greater Otway National Park. Beside Forest Road about 3 km from the Great Ocean Road near Anglesea.,-38.3578,144.1939,NA,4000,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long
vcsb-6277-trial,2147,Poranthera corymbosa,Victorian Conservation Seed Bank,Greater Otway National Park. Beside Forest Road about 3 km from the Great Ocean Road near Anglesea.,-38.3578,144.1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long
vcsb-1136-trial,596,Eucalyptus willisii,Victorian Conservation Seed Bank,Greater Otway National Park. Beside Forest Road about 3 km from the Great Ocean Road near Anglesea.,-38.3578,144.1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/2009,35 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long
vcsb-6200-trial,596,Eucalyptus willisii,Victorian Conservation Seed Bank,Greater Otway National Park. Beside Forest Road about 3 km from the Great Ocean Road near Anglesea.,-38.3578,144.1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/16/2023,28 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long,location_at_-38.3578_lat_and_144.1939_long
vcsb-8164,1478,Eucalyptus,Victorian Conservation Seed Bank,"Rosebud, south-west corner of Murray Anderson Rd and Mark St.",-38.359167,144.911667,NA,NA,NA,NA,NA,NA,15,3/30/2014,11/17/2014,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.359167_lat_and_144.911667_long,location_at_-38.359167_lat_and_144.911667_long,location_at_-38.359167_lat_and_144.911667_long
vcsb-5056-trial,1478,Eucalyptus,Victorian Conservation Seed Bank,"Rosebud, south-west corner of Murray Anderson Rd and Mark St.",-38.359167,144.911667,NA,NA,NA,NA,NA,NA,NA,3/30/2014,11/17/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72 days,NA,1,NA,NA,25,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.359167_lat_and_144.911667_long,location_at_-38.359167_lat_and_144.911667_long,location_at_-38.359167_lat_and_144.911667_long
vcsb-2194,704,Eucalyptus,Victorian Conservation Seed Bank,Rosebud. At the corner of Murray-Anderson Road and Mark Street on private property.,-38.3608,144.9103,NA,29056,NA,NA,NA,NA,15,8/20/2009,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long
vcsb-6054-trial,2150,Olearia tomentosa,Victorian Conservation Seed Bank,Rosebud. At the corner of Murray-Anderson Road and Mark Street on private property.,-38.3608,144.9103,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/2022,35 days,NA,1,NA,NA,25,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long
vcsb-6054-trial,2150,Olearia tomentosa,Victorian Conservation Seed Bank,Rosebud. At the corner of Murray-Anderson Road and Mark Street on private property.,-38.3608,144.9103,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/2022,35 days,NA,1,NA,NA,25,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long
vcsb-1273-trial,704,Eucalyptus,Victorian Conservation Seed Bank,Rosebud. At the corner of Murray-Anderson Road and Mark Street on private property.,-38.3608,144.9103,NA,NA,NA,NA,NA,NA,NA,8/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/13/2009,160 days,NA,2,NA,NA,25,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long,location_at_-38.3608_lat_and_144.9103_long
