species_name,trait,units,value
Adenanthera abrosperma,seed length minimum,mm,6.5
Adenanthera pavonina,seed length minimum,mm,8
Adenanthos acanthophyllus,seed length minimum,,
Adenanthos apiculatus,seed length minimum,,
Adenanthos argyreus,seed length minimum,,
Adenanthos barbiger,seed length minimum,,
Adenanthos cacomorphus,seed length minimum,,
Adenanthos cuneatus,seed length minimum,,
Adenanthos cunninghamii,seed length minimum,,
Adenanthos cygnorum,seed length minimum,,
Adenanthos cygnorum subsp. chamaephyton,seed length minimum,,
Adenanthos cygnorum subsp. cygnorum,seed length minimum,,
Adenanthos detmoldii,seed length minimum,,
Adenanthos dobagii,seed length minimum,,
Adenanthos dobsonii,seed length minimum,,
Adenanthos drummondii,seed length minimum,,
Adenanthos ellipticus,seed length minimum,,
Adenanthos eyrei,seed length minimum,,
Adenanthos filifolius,seed length minimum,,
Adenanthos flavidiflorus,seed length minimum,,
Adenanthos forrestii,seed length minimum,,
Adenanthos glabrescens,seed length minimum,,
Adenanthos glabrescens subsp. exasperatus,seed length minimum,,
Adenanthos glabrescens subsp. glabrescens,seed length minimum,,
Adenanthos gracilipes,seed length minimum,,
Adenanthos ileticos,seed length minimum,,
Adenanthos labillardierei,seed length minimum,,
Adenanthos linearis,seed length minimum,,
Adenanthos macropodianus,seed length minimum,,
Adenanthos meisneri,seed length minimum,,
Adenanthos obovatus,seed length minimum,,
Adenanthos oreophilus,seed length minimum,,
Adenanthos pamela,seed length minimum,,
Adenanthos pungens,seed length minimum,,
Adenanthos pungens subsp. effusus,seed length minimum,,
Adenanthos pungens subsp. pungens,seed length minimum,,
Adenanthos sericeus,seed length minimum,,
Adenanthos sericeus subsp. sericeus,seed length minimum,,
Adenanthos sericeus subsp. sphalma,seed length minimum,,
Adenanthos stictus,seed length minimum,,
Adenanthos terminalis,seed length minimum,,
Adenanthos velutinus,seed length minimum,,
Adenanthos venosus,seed length minimum,,
Adonis microcarpa,seed length minimum,,
Afrocarpus falcata,seed length minimum,mm,12
Agapanthus praecox,seed length minimum,mm,7
Agastachys odorata,seed length minimum,,
Agathis atropurpurea,seed length minimum,,
Agathis microstachya,seed length minimum,,
Agathis robusta,seed length minimum,,
Agrostocrinum scabrum,seed length minimum,,
Ailanthus integrifolia subsp. integrifolia,seed length minimum,,
Ailanthus triphysa,seed length minimum,,
Akania lucens,seed length minimum,mm,10
Alangium villosum,seed length minimum,,
Alangium villosum subsp. polyosmoides,seed length minimum,,
Alania endlicheri,seed length minimum,,
Albizia canescens,seed length minimum,mm,8.5
Albizia lebbeck,seed length minimum,mm,8
Albizia procera,seed length minimum,mm,6.5
Albizia retusa subsp. retusa,seed length minimum,,
Albuca canadensis,seed length minimum,,
Alectryon connatus,seed length minimum,,
Alectryon coriaceus,seed length minimum,,
Alectryon forsythii,seed length minimum,,
Alectryon kimberleyanus,seed length minimum,,
Alectryon repandodentatus,seed length minimum,,
Alectryon subcinereus,seed length minimum,,
Alectryon subdentatus,seed length minimum,,
Alectryon subdentatus f. pseudostipularis,seed length minimum,,
Alectryon subdentatus f. subdentatus,seed length minimum,,
Alectryon tomentosus,seed length minimum,,
Alectryon unilobatus,seed length minimum,,
Allium ampeloprasum,seed length minimum,,
Allium neapolitanum,seed length minimum,,
Allium oleraceum,seed length minimum,,
Allium roseum,seed length minimum,,
Allium scorodoprasum,seed length minimum,,
Allium triquetrum,seed length minimum,,
Allium vineale,seed length minimum,,
Allocasuarina acuaria,seed length minimum,,
Allocasuarina acutivalvis,seed length minimum,,
Allocasuarina acutivalvis subsp. acutivalvis,seed length minimum,,
Allocasuarina acutivalvis subsp. prinsepiana,seed length minimum,,
Allocasuarina brachystachya,seed length minimum,,
Allocasuarina campestris,seed length minimum,,
Allocasuarina corniculata,seed length minimum,,
Allocasuarina crassa,seed length minimum,,
Allocasuarina decaisneana,seed length minimum,,
Allocasuarina decussata,seed length minimum,,
Allocasuarina defungens,seed length minimum,,
Allocasuarina dielsiana,seed length minimum,,
Allocasuarina diminuta,seed length minimum,,
Allocasuarina diminuta subsp. annectens,seed length minimum,,
Allocasuarina diminuta subsp. diminuta,seed length minimum,,
Allocasuarina diminuta subsp. mimica,seed length minimum,,
Allocasuarina distyla,seed length minimum,,
Allocasuarina drummondiana,seed length minimum,,
Allocasuarina emuina,seed length minimum,,
Allocasuarina eriochlamys,seed length minimum,,
Allocasuarina eriochlamys subsp. eriochlamys,seed length minimum,,
Allocasuarina eriochlamys subsp. grossa,seed length minimum,,
Allocasuarina fibrosa,seed length minimum,,
Allocasuarina filidens,seed length minimum,,
Allocasuarina fraseriana,seed length minimum,,
Allocasuarina glareicola,seed length minimum,,
Allocasuarina globosa,seed length minimum,,
Allocasuarina grampiana,seed length minimum,,
Allocasuarina grevilleoides,seed length minimum,,
Allocasuarina gymnanthera,seed length minimum,,
Allocasuarina helmsii,seed length minimum,,
Allocasuarina huegeliana,seed length minimum,,
Allocasuarina humilis,seed length minimum,,
Allocasuarina inophloia,seed length minimum,,
Allocasuarina lehmanniana,seed length minimum,,
Allocasuarina lehmanniana subsp. ecarinata,seed length minimum,,
Allocasuarina lehmanniana subsp. lehmanniana,seed length minimum,,
Allocasuarina littoralis,seed length minimum,,
Allocasuarina luehmannii,seed length minimum,,
Allocasuarina mackliniana,seed length minimum,,
Allocasuarina mackliniana subsp. hirtilinea,seed length minimum,,
Allocasuarina mackliniana subsp. mackliniana,seed length minimum,,
Allocasuarina mackliniana subsp. xerophila,seed length minimum,,
Allocasuarina media,seed length minimum,,
Allocasuarina microstachya,seed length minimum,,
Allocasuarina misera,seed length minimum,,
Allocasuarina monilifera,seed length minimum,,
Allocasuarina muelleriana,seed length minimum,,
Allocasuarina muelleriana subsp. alticola,seed length minimum,,
Allocasuarina muelleriana subsp. muelleriana,seed length minimum,,
Allocasuarina muelleriana subsp. notocolpica,seed length minimum,,
Allocasuarina nana,seed length minimum,,
Allocasuarina ophiolitica,seed length minimum,,
Allocasuarina paludosa,seed length minimum,,
Allocasuarina paradoxa,seed length minimum,,
Allocasuarina pinaster,seed length minimum,,
Allocasuarina portuensis,seed length minimum,,
Allocasuarina pusilla,seed length minimum,,
Allocasuarina ramosissima,seed length minimum,,
Allocasuarina rigida,seed length minimum,,
Allocasuarina rigida subsp. exsul,seed length minimum,,
Allocasuarina rigida subsp. rigida,seed length minimum,,
Allocasuarina robusta,seed length minimum,,
Allocasuarina rupicola,seed length minimum,,
Allocasuarina scleroclada,seed length minimum,,
Allocasuarina simulans,seed length minimum,,
Allocasuarina spinosissima,seed length minimum,,
Allocasuarina striata,seed length minimum,,
Allocasuarina tessellata,seed length minimum,,
Allocasuarina thalassoscopica,seed length minimum,,
Allocasuarina thuyoides,seed length minimum,,
Allocasuarina tortiramula,seed length minimum,,
Allocasuarina torulosa,seed length minimum,,
Allocasuarina trichodon,seed length minimum,,
Allocasuarina verticillata,seed length minimum,,
Allocasuarina zephyrea,seed length minimum,,
Allophylus cobbe,seed length minimum,,
Alloxylon flammeum,seed length minimum,,
Alloxylon pinnatum,seed length minimum,,
Alloxylon wickhamii,seed length minimum,,
Alnus cordata,seed length minimum,,
Aloe arborescens,seed length minimum,,
Aloe parvibracteata,seed length minimum,mm,3
Aloe saponaria,seed length minimum,,
Aloe vera,seed length minimum,,
Alpinia arctiflora,seed length minimum,,
Alpinia arundelliana,seed length minimum,,
Alpinia coerulea,seed length minimum,,
Alpinia hylandii,seed length minimum,,
Alpinia modesta,seed length minimum,,
Alpinia racemigera,seed length minimum,,
Alstroemeria aurea,seed length minimum,mm,2
Alstroemeria pulchella,seed length minimum,mm,2.5
Ammannia pubiflora,seed length minimum,,
Amomum dallachyi,seed length minimum,,
Amomum queenslandicum,seed length minimum,,
Amyema benthamii,seed length minimum,,
Amyema bifurcatum,seed length minimum,,
Amyema bifurcatum var. bifurcatum,seed length minimum,,
Amyema bifurcatum var. eburneum,seed length minimum,,
Amyema biniflorum,seed length minimum,,
Amyema cambagei,seed length minimum,,
Amyema congener,seed length minimum,,
Amyema congener subsp. congener,seed length minimum,,
Amyema congener subsp. divergens,seed length minimum,,
Amyema congener subsp. rotundifolium,seed length minimum,,
Amyema conspicuum,seed length minimum,,
Amyema conspicuum subsp. conspicuum,seed length minimum,,
Amyema conspicuum subsp. obscurinerve,seed length minimum,,
Amyema dolichopodum,seed length minimum,,
Amyema fitzgeraldii,seed length minimum,,
Amyema friesianum,seed length minimum,,
Amyema gaudichaudii,seed length minimum,,
Amyema gibberulum,seed length minimum,,
Amyema gibberulum var. gibberulum,seed length minimum,,
Amyema gibberulum var. tatei,seed length minimum,,
Amyema glabrum,seed length minimum,,
Amyema haematodes,seed length minimum,,
Amyema herbertianum,seed length minimum,,
Amyema hillianum,seed length minimum,,
Amyema linophyllum,seed length minimum,,
Amyema linophyllum subsp. linophyllum,seed length minimum,,
Amyema linophyllum subsp. orientale,seed length minimum,,
Amyema lucasii,seed length minimum,,
Amyema mackayense,seed length minimum,,
Amyema mackayense subsp. cycnei-sinus,seed length minimum,,
Amyema mackayense subsp. mackayense,seed length minimum,,
Amyema maidenii,seed length minimum,,
Amyema maidenii subsp. angustifolium,seed length minimum,,
Amyema maidenii subsp. maidenii,seed length minimum,,
Amyema melaleucae,seed length minimum,,
Amyema microphyllum,seed length minimum,,
Amyema miquelii,seed length minimum,,
Amyema miraculosum,seed length minimum,,
Amyema miraculosum subsp. boormanii,seed length minimum,,
Amyema miraculosum subsp. miraculosum,seed length minimum,,
Amyema nestor,seed length minimum,,
Amyema pendulum,seed length minimum,,
Amyema pendulum subsp. longifolium,seed length minimum,,
Amyema pendulum subsp. pendulum,seed length minimum,,
Amyema preissii,seed length minimum,,
Amyema quandang,seed length minimum,,
Amyema quandang var. bancroftii,seed length minimum,,
Amyema quandang var. quandang,seed length minimum,,
Amyema quaternifolium,seed length minimum,,
Amyema queenslandicum,seed length minimum,,
Amyema sanguineum,seed length minimum,,
Amyema sanguineum var. pulchrum,seed length minimum,,
Amyema sanguineum var. sanguineum,seed length minimum,,
Amyema seemenianum,seed length minimum,,
Amyema seemenianum subsp. flexuosum,seed length minimum,,
Amyema subcapitatum,seed length minimum,,
Amyema thalassium,seed length minimum,,
Amyema tridactylum,seed length minimum,,
Amyema villiflorum,seed length minimum,,
Amyema villiflorum subsp. tomentillum,seed length minimum,,
Amyema villiflorum subsp. villiflorum,seed length minimum,,
Amyema whitei,seed length minimum,,
Amylotheca dictyophleba,seed length minimum,,
Amylotheca subumbellata,seed length minimum,,
Anemone crassifolia,seed length minimum,,
Anigozanthos bicolor,seed length minimum,,
Anigozanthos bicolor subsp. bicolor,seed length minimum,,
Anigozanthos bicolor subsp. decrescens,seed length minimum,,
Anigozanthos bicolor subsp. exstans,seed length minimum,,
Anigozanthos bicolor subsp. minor,seed length minimum,,
Anigozanthos flavidus,seed length minimum,mm,1.5
Anigozanthos gabrielae,seed length minimum,mm,0.5
Anigozanthos humilis,seed length minimum,mm,0.5
Anigozanthos humilis subsp. chrysanthus,seed length minimum,,
Anigozanthos humilis subsp. humilis,seed length minimum,,
Anigozanthos kalbarriensis,seed length minimum,mm,0.5
Anigozanthos manglesii,seed length minimum,mm,1
Anigozanthos manglesii subsp. manglesii,seed length minimum,,
Anigozanthos manglesii subsp. quadrans,seed length minimum,,
Anigozanthos onycis,seed length minimum,mm,0.8
Anigozanthos preissii,seed length minimum,mm,1.2
Anigozanthos pulcherrimus,seed length minimum,,
Anigozanthos rufus,seed length minimum,mm,0.8
Anigozanthos viridis,seed length minimum,mm,0.5
Anigozanthos viridis subsp. terraspectans,seed length minimum,,
Anigozanthos viridis subsp. viridis,seed length minimum,,
Anthobolus filifolius,seed length minimum,,
Anthobolus foveolatus,seed length minimum,,
Anthotium humile,seed length minimum,,
Anthotium junciforme,seed length minimum,,
Anthotium rubriflorum,seed length minimum,,
Antiaris toxicaria var. macrophylla,seed length minimum,,
Apatophyllum constablei,seed length minimum,mm,2.5
Apatophyllum olsenii,seed length minimum,,
Aphananthe philippinensis,seed length minimum,,
Apodytes brachystylis,seed length minimum,,
Araucaria bidwillii,seed length minimum,mm,20
Araucaria cunninghamii var. cunninghamii,seed length minimum,,
Archidendron grandiflorum,seed length minimum,mm,14
Archidendron hendersonii,seed length minimum,mm,8
Archidendron hirsutum,seed length minimum,mm,7
Archidendron kanisii,seed length minimum,,
Archidendron lovellae,seed length minimum,,
Archidendron lucyi,seed length minimum,mm,10
Archidendron muellerianum,seed length minimum,mm,9
Archidendron ramiflorum,seed length minimum,mm,10
Archidendron vaillantii,seed length minimum,mm,10
Archidendron whitei,seed length minimum,mm,9
Archidendropsis basaltica,seed length minimum,mm,5
Archidendropsis thozetiana,seed length minimum,,
Archidendropsis xanthoxylon,seed length minimum,mm,12
Aristolochia acuminata,seed length minimum,mm,4
Aristolochia chalmersii,seed length minimum,mm,4
Aristolochia elegans,seed length minimum,mm,4
Aristolochia holtzei,seed length minimum,mm,4
Aristolochia meridionalis,seed length minimum,mm,3
Aristolochia meridionalis subsp. centralis,seed length minimum,,
Aristolochia meridionalis subsp. meridionalis,seed length minimum,,
Aristolochia pubera,seed length minimum,mm,3
Aristolochia pubera var. aromatica,seed length minimum,,
Aristolochia pubera var. pubera,seed length minimum,,
Aristolochia ringens,seed length minimum,mm,12
Aristolochia thozetii,seed length minimum,mm,4
Arnhemia cryptantha,seed length minimum,mm,6
Arnocrinum drummondii,seed length minimum,,
Arnocrinum gracillimum,seed length minimum,,
Arnocrinum preissii,seed length minimum,,
Artabotrys carnosipetalus,seed length minimum,,
Arthropodium curvipes,seed length minimum,,
Arthropodium dyeri,seed length minimum,,
Arthropodium milleflorum,seed length minimum,,
Arthropodium minus,seed length minimum,,
Artocarpus glaucus,seed length minimum,,
Arytera bifoliolata,seed length minimum,,
Arytera dictyoneura,seed length minimum,,
Arytera distylis,seed length minimum,,
Arytera divaricata,seed length minimum,,
Arytera foveolata,seed length minimum,,
Arytera lautereriana,seed length minimum,,
Arytera macrobotrys,seed length minimum,,
Arytera microphylla,seed length minimum,,
Arytera pauciflora,seed length minimum,,
Astelia alpina,seed length minimum,,
Astelia alpina var. alpina,seed length minimum,mm,4
Astelia alpina var. novae-hollandiae,seed length minimum,mm,4
Astelia australiana,seed length minimum,mm,2.5
Astelia psychrocharis,seed length minimum,mm,2
Atalaya angustifolia,seed length minimum,,
Atalaya australiana,seed length minimum,,
Atalaya calcicola,seed length minimum,,
Atalaya hemiglauca,seed length minimum,,
Atalaya multiflora,seed length minimum,,
Atalaya rigida,seed length minimum,,
Atalaya salicifolia,seed length minimum,,
Atalaya sericopetala,seed length minimum,,
