Species,Date,Temp,CO2,Potnum,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
Wollemi,2009/12/23,Elv,640,502,-0.258718,0.004501887,161.9399069,0.125462289,2.720160593,6,1,2.840000033,30.8138237,32.27351379,30.11839676,74.56235504,75.15834045,20.80137062,21.09499168,47.03951645,47.70350647,250.9676819,499.066803
Wollemi,2009/12/23,Elv,640,502,-0.234564832,0.005034772,144.8116406,0.149003777,2.887207132,6,1,2.840000033,30.98889351,32.81200027,30.11472893,74.84329987,75.37722778,20.57230186,20.92107582,46.05881882,46.83967972,250.9702148,499.6679688
Wollemi,2009/12/23,Elv,640,502,-0.247126431,0.003940439,169.4149965,0.115345879,2.854357714,6,1,2.840000033,30.98445511,32.79365158,30.09879875,74.10366821,74.67388153,20.92512512,21.19503784,46.86141205,47.46587753,250.9725037,501.0610657
Wollemi,2009/12/23,Elv,640,502,-0.289045564,0.005213034,158.9561901,0.149363986,2.796253856,6,1,2.840000033,30.89333534,32.51627731,30.11591339,74.8201828,75.48422241,20.6559639,21.00553322,46.49560928,47.2824707,250.9828644,498.650116
Wollemi,2009/12/23,Elv,640,502,-0.139731658,0.004486512,143.8118384,0.136928767,2.974804474,6,1,2.840000033,31.1056881,33.17749786,30.11349106,99.56915283,99.87051392,20.76215172,21.08260345,46.17166901,46.88430405,250.9743652,500.0460815
Wollemi,2009/12/23,Elv,640,502,-0.029585785,0.003593776,155.6648843,0.101818032,2.762254847,6,1,2.840000033,30.91742706,32.58548355,30.11244965,149.3661652,149.400528,21.29569244,21.53385735,47.86737061,48.40270233,250.9828186,500.9075317
Wollemi,2009/12/23,Elv,640,502,0.257024711,0.005074545,187.4421085,0.148175331,2.847482734,6,1,2.840000033,30.99057388,32.82799149,30.11358833,280.2443848,279.5308533,21.01608467,21.36277962,47.03999329,47.81599808,250.9581909,499.1435852
Wollemi,2009/12/23,Elv,640,502,0.358042978,0.00475967,186.0873109,0.149298419,3.054777156,6,1,2.840000033,31.22839546,33.59249496,30.11237335,320.2896729,319.3197937,21.13300514,21.48224068,46.66336441,47.43450546,250.9901886,498.555481
Wollemi,2009/12/23,Elv,640,502,0.605502257,0.004798303,183.1426855,0.140551723,2.856466814,6,1,2.840000033,30.96900177,32.74705505,30.11480522,400.5835571,399.001709,20.72326469,21.05224991,46.43332291,47.17045593,250.9403839,499.7486877
Wollemi,2009/12/23,Elv,640,502,0.927570549,0.004515102,151.366893,0.141817282,3.059624574,6,1,2.840000033,31.18923378,33.43383789,30.11387634,499.2097778,496.8237305,20.64813995,20.98007774,45.68697357,46.4214325,250.9662018,498.9376526
Wollemi,2009/12/23,Elv,640,502,0.887806504,0.004244123,279.2841971,0.129796671,2.97975683,6,1,2.840000033,31.1002636,33.19154739,30.09857368,639.1714478,636.8513184,20.77541351,21.07918167,46.20278168,46.87833786,250.9690247,500.0579224
Wollemi,2009/12/23,Elv,640,502,1.169599197,0.004481138,304.2202567,0.136361033,2.966347769,6,1,2.840000033,31.04958534,32.99864197,30.11441612,751.083252,748.0432739,20.34928894,20.66854477,45.38228226,46.09427643,250.97612,498.6780701
Wollemi,2009/12/23,Elv,640,502,1.561896346,0.004079933,346.671949,0.133086325,3.175261455,6,1,2.840000033,31.29180336,33.76602554,30.10673332,999.0488892,994.9989014,20.48787689,20.79938126,45.06193161,45.74707031,251.0106964,499.7085876
Wollemi,2009/12/21,Elv,640,503,1.494223955,0.008337057,328.2928089,0.225147144,2.63897776,6,1,2.840000033,30.48986816,32.11731339,30.10916519,640.6065674,636.6765137,20.95245361,21.48118401,48.25732422,49.47509003,250.0072479,1501.552002
Wollemi,2009/12/21,Elv,640,503,1.538997789,0.008296008,318.3640996,0.224117824,2.639873779,6,1,2.840000033,30.48887444,32.11879349,30.10974312,640.6500854,636.6142578,20.94999123,21.47629738,48.25439072,49.46663666,250.0118256,1501.191895
Wollemi,2009/12/21,Elv,640,503,1.977003079,0.008488227,241.460054,0.250849196,2.884150476,6,1,2.840000033,30.84083939,32.99715805,30.1199398,640.9932251,635.8665771,20.8866024,21.47559929,47.14609146,48.4756012,250.0475616,1499.409424
Wollemi,2009/12/21,Elv,640,503,2.563283219,0.01095449,235.9888994,0.33723553,3.002311169,6,1,2.840000033,31.109375,33.70940018,30.0988102,639.7538452,633.0900269,21.55335808,22.34458351,47.90872192,49.66745377,250.0173492,1500.747192
Wollemi,2009/12/21,Elv,640,503,3.08239033,0.01225477,207.8459568,0.364032521,2.89946535,6,1,2.840000033,30.99695396,33.37097168,30.1166153,639.7502441,631.8014526,21.53431129,22.38832855,48.16972733,50.08006287,250.0294495,1499.58728
Wollemi,2009/12/21,Elv,640,503,3.651821991,0.016131351,244.4249967,0.492815052,2.982139835,6,1,2.840000033,31.22190475,33.91791534,30.09381676,639.3760376,629.8670044,22.00292778,23.15825462,48.58837509,51.13964844,250.0083771,1499.046631
Wollemi,2009/12/21,Elv,640,503,4.274795416,0.018481257,235.6671053,0.542581362,2.870004004,6,1,2.840000033,31.05114174,33.46763229,30.11397934,639.2958984,628.2191772,21.69027138,22.96246719,48.35931015,51.19572449,250.0192261,1499.72583
Wollemi,2009/12/21,Elv,640,503,4.472058511,0.020819186,260.7332323,0.608720343,2.859176126,6,1,2.840000033,31.1505394,33.53156662,30.09267807,639.1296997,627.4844971,21.83342361,23.25982666,48.39178467,51.55327225,250.0954895,1199.897095
Wollemi,2009/12/21,Elv,640,503,4.564901036,0.020019611,240.4425849,0.572896565,2.799692723,6,1,2.840000033,31.04502678,33.12756729,30.11477089,639.2863159,627.4683838,21.35356903,22.69724846,47.60687256,50.60254288,250.0120392,999.2694092
Wollemi,2009/12/21,Elv,640,503,4.365083061,0.019884563,254.2723661,0.563874266,2.774204284,6,1,2.840000033,31.0812397,33.10478592,30.09416771,639.0655518,627.7412109,21.56178474,22.88395309,47.97525024,50.91709518,250.0304565,701.1920776
Wollemi,2009/12/21,Elv,640,503,4.479610661,0.018881498,226.7671844,0.531188865,2.752357232,6,1,2.840000033,31.02249336,32.88293076,30.11312103,639.4225464,627.8701782,21.23298836,22.47927666,47.39580154,50.17773819,249.9813843,598.6904907
Wollemi,2009/12/21,Elv,640,503,4.241912404,0.018491862,239.7705601,0.511184051,2.705954189,6,1,2.840000033,30.90089417,32.54182434,30.11424255,639.0968628,628.1473999,20.79449081,21.99415588,46.73669052,49.43300247,250.0402832,498.8565369
Wollemi,2009/12/21,Elv,640,503,4.064840156,0.018243022,249.8766188,0.534941866,2.86673005,6,1,2.840000033,31.1517067,33.13833237,30.11078835,639.6376343,629.0756226,20.81633759,22.07171249,46.10958481,48.89032364,250.0295868,399.8031006
Wollemi,2009/12/21,Elv,640,503,3.806000747,0.016924031,248.4926565,0.462810139,2.675953168,6,1,2.840000033,30.83443069,32.26586151,30.11420822,639.2861328,629.4533081,20.45893478,21.54566574,46.1389389,48.58972931,250.0187836,298.8493652
Wollemi,2009/12/21,Elv,640,503,3.425349814,0.017143514,287.9941219,0.492698312,2.810286795,6,1,2.840000033,31.0435257,32.7780304,30.09567451,639.5270386,630.5618896,20.46569824,21.62243652,45.60604477,48.18373108,250.0366669,200.6956787
Wollemi,2009/12/21,Elv,640,503,2.693052651,0.016021223,341.1531831,0.433175477,2.646823687,6,1,2.840000033,30.73756409,31.93955231,30.11543274,639.6851196,632.5641479,19.93809319,20.95593071,45.21215057,47.52022934,249.9993591,99.27117157
Wollemi,2009/12/21,Elv,640,503,1.791168852,0.01643771,435.1886424,0.463790697,2.760883963,6,1,2.840000033,30.8986969,32.37190247,30.09524727,639.6734619,634.6685181,19.90206146,20.99172592,44.71897888,47.16740036,250.0154572,60.61782455
Wollemi,2009/12/21,Elv,640,503,-0.168445257,0.044214609,77.74865396,1.194348323,2.668457167,6,1,2.840000033,30.76388931,32.14536667,30.11432457,74.72540283,74.91488647,18.49571991,21.30041504,41.86650467,48.21514893,250.0610199,499.5393982
Wollemi,2009/12/21,Elv,640,503,-0.187476485,0.049101393,77.21608749,1.324978029,2.668515581,6,1,2.840000033,30.82661438,32.31077194,30.11328888,74.12317657,74.33670807,18.64170265,21.75211143,42.03919601,49.05353165,250.0295715,499.2314148
Wollemi,2009/12/21,Elv,640,503,-0.101928636,0.052729245,74.49192666,1.357512163,2.550270928,6,1,2.840000033,30.68235397,31.92610168,30.1028595,74.46456909,74.46658325,18.70193481,21.88823318,42.52317047,49.76795197,250.0328217,501.3433533
Wollemi,2009/12/21,Elv,640,503,-0.067883173,0.053503143,73.61044528,1.356838474,2.513900783,6,1,2.840000033,30.59353447,31.66387749,30.11777496,74.68314362,74.60312653,18.36871719,21.55486488,41.97411346,49.25473785,250.0057373,499.6134338
Wollemi,2009/12/21,Elv,640,503,-0.05955029,0.058347861,73.16327154,1.528237185,2.598488993,6,1,2.840000033,30.77144814,32.12212372,30.10215759,74.78418732,74.65332794,18.35223961,21.93869019,41.51134491,49.62361526,250.059433,500.3425293
Wollemi,2009/12/21,Elv,640,503,0.329539691,0.057807272,85.5714128,1.438090487,2.471829981,6,1,2.840000033,30.48452187,31.36946678,30.11646271,99.71095276,98.58027649,17.81876183,21.19564819,40.98284531,48.74962234,250.1018524,499.0808411
Wollemi,2009/12/21,Elv,640,503,1.090385846,0.059309741,111.1244631,1.506444807,2.525694908,6,1,2.840000033,30.52902794,31.48569107,30.11569977,149.5378113,146.3920441,17.41884232,20.95804787,39.97267914,48.09443283,250.0345306,499.734314
Wollemi,2009/12/21,Elv,640,503,2.986648418,0.059570439,180.3691319,1.536738093,2.565031626,6,1,2.840000033,30.57068634,31.60726357,30.1150074,279.6893311,271.5215759,17.27674866,20.88716888,39.55104065,47.81624985,250.0495605,499.3457642
Wollemi,2009/12/21,Elv,640,503,3.60012809,0.058144601,197.5600476,1.505656315,2.573263815,6,1,2.840000033,30.57824707,31.63455009,30.11540794,318.7974854,309.0423889,17.34119987,20.87861824,39.67892456,47.77299881,250.0502014,499.3241272
Wollemi,2009/12/21,Elv,640,503,4.741527359,0.056236591,237.8703143,1.450287368,2.560605366,6,1,2.840000033,30.56515694,31.61510658,30.11392403,400.9241028,388.1953735,17.54908371,20.95626259,40.17849731,47.9792099,250.0417175,499.4004517
Wollemi,2009/12/21,Elv,640,503,5.911731715,0.054190717,291.161534,1.384206362,2.534826606,6,1,2.840000033,30.54191589,31.55635262,30.11652374,500.4649048,484.6721497,17.80389404,21.05490494,40.8215332,48.2755928,250.0875092,499.585907
Wollemi,2009/12/21,Elv,640,503,7.492165335,0.052198364,367.688245,1.318912554,2.506296078,6,1,2.840000033,30.50674248,31.48183823,30.11571503,641.1992188,621.2595825,18.04207611,21.13929558,41.45799255,48.57493973,250.1014252,499.8156738
Wollemi,2009/12/21,Elv,640,503,8.414358192,0.050293301,432.9114694,1.256081438,2.476000598,6,1,2.840000033,30.46840096,31.39356995,30.11642647,750.5958252,728.2108154,18.25868034,21.20871925,42.04975891,48.84370804,250.0526123,500.1994019
Wollemi,2009/12/21,Elv,640,503,9.648045676,0.048287181,617.478398,1.193426544,2.448287828,6,1,2.840000033,30.42806816,31.29269409,30.11601257,999.677002,973.741272,18.42397881,21.22647667,42.5191803,48.98683548,250.0828247,500.4580994
Wollemi,2009/12/17,Elv,640,505,1.72,0.016,210,0.428,2.61,5.8,1,2.93,30.62,31.89,29.94,399.65,395.28,20.243,21.215,46.05,48.26,249.9,1499
Wollemi,2009/12/17,Elv,640,505,1.73,0.016,209,0.429,2.62,5.8,1,2.93,30.62,31.89,29.94,399.71,395.3,20.236,21.212,46.04,48.26,249.9,1503
Wollemi,2009/12/17,Elv,640,505,1.49,0.0154,228,0.44,2.78,5.8,1,2.93,30.74,32.27,29.94,400.81,396.95,19.571,20.572,44.22,46.48,249.9,1499
Wollemi,2009/12/17,Elv,640,505,1.58,0.0149,212,0.43,2.8,5.8,1,2.93,30.81,32.49,29.89,400.45,396.38,20.011,20.987,45.03,47.23,249.9,1499
Wollemi,2009/12/17,Elv,640,505,1.79,0.0161,203,0.456,2.76,5.8,1,2.93,30.6,32.18,29.94,400.52,395.94,19.512,20.548,44.43,46.79,249.9,1500
Wollemi,2009/12/17,Elv,640,505,1.73,0.017,217,0.495,2.84,5.8,1,2.93,30.81,32.41,29.89,400.38,395.9,19.224,20.349,43.23,45.76,249.9,1201
Wollemi,2009/12/17,Elv,640,505,1.71,0.0161,212,0.446,2.71,5.8,1,2.93,30.6,31.64,29.95,400.6,396.23,18.587,19.602,42.31,44.62,249.9,999
Wollemi,2009/12/17,Elv,640,505,1.89,0.0147,177,0.415,2.75,5.8,1,2.93,30.65,31.68,29.91,400.76,395.99,18.407,19.351,41.78,43.92,249.9,699
Wollemi,2009/12/17,Elv,640,505,1.47,0.0147,222,0.405,2.69,5.8,1,2.93,30.51,31.26,29.94,400.6,396.81,17.904,18.826,40.95,43.06,249.9,600
Wollemi,2009/12/17,Elv,640,505,1.91,0.0135,154,0.384,2.78,5.8,1,2.93,30.63,31.58,29.91,399.8,395.01,17.878,18.753,40.61,42.59,249.9,500
Wollemi,2009/12/17,Elv,640,505,1.64,0.0145,201,0.408,2.74,5.8,1,2.93,30.54,31.3,29.94,399.51,395.33,17.523,18.453,40,42.12,249.9,400
Wollemi,2009/12/17,Elv,640,505,1.25,0.0131,230,0.338,2.52,5.8,1,2.93,30.15,30.17,29.91,398.9,395.7,16.939,17.71,39.54,41.34,249.9,300
Wollemi,2009/12/17,Elv,640,505,1.24,0.0137,237,0.35,2.51,5.8,1,2.93,29.91,29.5,29.96,399.12,395.92,15.481,16.28,36.65,38.54,249.9,199
Wollemi,2009/12/17,Elv,640,505,1.11,0.0123,238,0.341,2.7,5.8,1,2.93,30.12,30.08,29.91,399.47,396.59,14.913,15.692,34.88,36.7,249.9,100
Wollemi,2009/12/17,Elv,640,505,0.811,0.0119,274,0.325,2.67,5.8,1,2.93,29.96,29.66,29.94,400.34,398.16,14.248,14.991,33.62,35.37,249.9,61
Wollemi,2009/12/17,Elv,640,505,0.0623,0.0159,65.2,0.433,2.67,5.8,1,2.93,30,29.86,29.95,74.76,74.54,14.578,15.567,34.3,36.63,249.9,499
Wollemi,2009/12/17,Elv,640,505,0.115,0.0187,61.8,0.555,2.91,5.8,1,2.93,30.39,30.96,29.93,75.32,74.95,14.652,15.92,33.71,36.63,249.9,500
Wollemi,2009/12/17,Elv,640,505,0.0133,0.0201,69.9,0.52,2.54,5.8,1,2.93,29.96,29.41,29.94,74.07,73.95,14.602,15.79,34.44,37.24,249.9,501
Wollemi,2009/12/17,Elv,640,505,-0.0272,0.0208,74.5,0.572,2.69,5.8,1,2.93,30.05,30.04,29.95,75.77,75.73,14.44,15.748,33.87,36.93,249.9,500
Wollemi,2009/12/17,Elv,640,505,-0.103,0.0215,79.4,0.617,2.82,5.8,1,2.93,30.24,30.57,29.94,75.08,75.22,14.418,15.828,33.46,36.74,249.9,499
Wollemi,2009/12/17,Elv,640,505,0.087,0.0202,87.1,0.592,2.86,5.8,1,2.93,30.34,30.93,29.94,98.76,98.43,14.924,16.276,34.44,37.56,250,500
Wollemi,2009/12/17,Elv,640,505,0.624,0.0199,93.4,0.514,2.52,5.8,1,2.93,29.9,29.66,29.93,150.43,148.8,15.308,16.481,36.22,38.99,249.9,501
Wollemi,2009/12/17,Elv,640,505,1.41,0.0216,162,0.553,2.51,5.8,1,2.93,29.86,29.56,29.95,280.24,276.6,15.082,16.344,35.76,38.76,249.9,500
Wollemi,2009/12/17,Elv,640,505,1.75,0.0206,169,0.546,2.6,5.8,1,2.93,30.01,29.82,29.95,320.66,316.19,14.892,16.139,35.03,37.96,249.9,500
Wollemi,2009/12/17,Elv,640,505,2.18,0.0182,189,0.525,2.82,5.8,1,2.93,30.31,30.78,29.95,400.13,394.58,15.139,16.338,34.99,37.76,249.9,501
Wollemi,2009/12/17,Elv,640,505,2.83,0.0173,213,0.508,2.87,5.8,1,2.93,30.39,31.1,29.9,499.89,492.74,15.513,16.673,35.69,38.36,249.8,501
Wollemi,2009/12/17,Elv,640,505,3.84,0.0167,243,0.419,2.46,5.8,1,2.93,29.94,29.37,29.95,641.16,631.63,15.504,16.459,36.59,38.84,249.9,500
Wollemi,2009/12/17,Elv,640,505,4.02,0.0153,297,0.424,2.7,5.8,1,2.93,30.13,30.27,29.95,750.44,740.39,15.209,16.177,35.51,37.78,249.9,499
Wollemi,2009/12/16,Elv,640,506,6.63,0.0284,238,0.786,2.76,5,1,3.28,29.58,29.61,29.99,640.19,633.07,13.059,13.834,31.91,33.81,500.1,1519
Wollemi,2009/12/16,Elv,640,506,6.5,0.0282,242,0.783,2.77,5,1,3.28,29.59,29.66,29.99,640.1,633.1,13.068,13.839,31.91,33.8,500.1,1434
Wollemi,2009/12/16,Elv,640,506,7.39,0.0245,126,0.872,3.53,5,1,3.28,30.49,32.89,29.95,640.75,632.81,13.852,14.711,32.13,34.12,500.1,1500
Wollemi,2009/12/16,Elv,640,506,5.94,0.024,210,0.865,3.57,5,1,3.28,30.72,33.25,29.94,639.2,632.71,14.453,15.304,33.08,35.03,500.3,1501
Wollemi,2009/12/16,Elv,640,506,5.65,0.0197,142,0.724,3.63,5,1,3.28,30.8,33.87,29.95,639.16,626.95,15.017,16.44,34.22,37.47,249.9,1500
Wollemi,2009/12/16,Elv,640,506,5.73,0.0214,173,0.748,3.46,5,1,3.28,30.84,33.51,29.95,638.86,626.47,15.642,17.112,35.56,38.9,249.9,1499
Wollemi,2009/12/16,Elv,640,506,5.48,0.0209,184,0.728,3.43,5,1,3.28,30.89,33.63,29.95,640.46,628.58,16.258,17.689,36.84,40.09,249.9,1500
Wollemi,2009/12/16,Elv,640,506,4.95,0.0186,180,0.554,2.95,5,1,3.28,30.58,32.43,29.96,639.29,628.68,18.05,19.137,41.65,44.16,249.9,1499
Wollemi,2009/12/16,Elv,640,506,5.02,0.0185,173,0.552,2.95,5,1,3.28,30.58,32.43,29.96,639.42,628.69,18.057,19.14,41.67,44.17,249.9,1499
Wollemi,2009/12/16,Elv,640,506,5.01,0.0177,155,0.538,3,5,1,3.28,30.63,32.65,29.95,639.89,629.18,18.219,19.275,41.92,44.35,249.9,1500
Wollemi,2009/12/16,Elv,640,506,5.08,0.0196,192,0.617,3.1,5,1,3.28,30.74,33.06,29.95,640.47,629.53,18.117,19.328,41.42,44.19,249.9,1500
Wollemi,2009/12/16,Elv,640,506,4.46,0.0193,237,0.631,3.22,5,1,3.28,30.85,33.45,29.95,640.18,630.47,18.079,19.316,41.06,43.87,249.9,1500
Wollemi,2009/12/16,Elv,640,506,4.74,0.0179,181,0.617,3.4,5,1,3.28,30.95,34.1,29.95,641.01,630.75,18.194,19.403,41.09,43.82,250,1499
Wollemi,2009/12/16,Elv,640,506,4.59,0.0169,172,0.612,3.56,5,1,3.28,31.03,34.7,29.95,640.5,630.56,18.488,19.689,41.55,44.25,249.9,1500
Wollemi,2009/12/16,Elv,640,506,4.53,0.017,182,0.495,2.88,5,1,3.28,30.57,32.43,29.94,638.53,628.86,18.858,19.829,43.52,45.77,250,1501
Wollemi,2009/12/16,Elv,640,506,4.73,0.0169,160,0.492,2.88,5,1,3.28,30.57,32.42,29.94,638.98,628.9,18.867,19.831,43.54,45.77,250,1501
Wollemi,2009/12/16,Elv,640,506,4.26,0.0171,210,0.538,3.09,5,1,3.28,30.79,33.02,29.95,639.27,630.08,18.274,19.329,41.64,44.05,249.9,1200
Wollemi,2009/12/16,Elv,640,506,4.05,0.0147,165,0.491,3.3,5,1,3.28,30.95,33.76,29.89,639.52,630.79,18.464,19.428,41.71,43.88,249.9,900
Wollemi,2009/12/16,Elv,640,506,3.8,0.0133,156,0.361,2.68,5,1,3.28,30.52,31.57,29.95,639.81,631.76,18.786,19.494,43.48,45.12,249.9,700
Wollemi,2009/12/16,Elv,640,506,3.95,0.013,128,0.401,3.02,5,1,3.28,30.79,32.83,29.95,640.68,632.28,18.692,19.479,42.61,44.4,249.9,599
Wollemi,2009/12/16,Elv,640,506,3.2,0.0105,125,0.299,2.81,5,1,3.28,30.71,32.24,29.89,640.24,633.46,19.354,19.94,44.3,45.64,249.9,501
Wollemi,2009/12/16,Elv,640,506,2.78,0.0121,246,0.323,2.64,5,1,3.28,30.55,31.56,29.96,640.07,634.09,19.27,19.904,44.53,45.99,249.9,400
Wollemi,2009/12/16,Elv,640,506,2.75,0.0118,237,0.367,3.07,5,1,3.28,30.9,33.07,29.95,640.44,634.47,18.974,19.693,42.95,44.58,249.9,300
Wollemi,2009/12/16,Elv,640,506,2.59,0.00795,96.2,0.208,2.58,5,1,3.28,30.59,31.36,29.95,639.85,634.4,19.556,19.964,45.07,46.02,249.9,200
Wollemi,2009/12/16,Elv,640,506,2.12,0.0106,292,0.308,2.87,5,1,3.28,30.82,32.43,29.95,640.23,635.6,19.35,19.954,44.01,45.38,249.9,99
Wollemi,2009/12/16,Elv,640,506,1.75,0.00763,248,0.23,2.96,5,1,3.28,30.86,32.8,29.79,640.02,636.23,19.558,20.01,44.38,45.41,249.9,60
Wollemi,2009/12/16,Elv,640,506,-0.886,0.00932,222,0.275,2.9,5,1,3.28,30.84,32.53,29.95,74.92,76.65,19.362,19.9,43.97,45.2,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.468,0.00922,152,0.291,3.1,5,1,3.28,31.03,33.22,30,75.52,76.41,19.247,19.818,43.23,44.52,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.442,0.00928,147,0.299,3.17,5,1,3.28,31.19,33.47,30.04,75.22,76.06,19.311,19.898,43,44.31,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.498,0.01,150,0.289,2.84,5,1,3.28,30.72,32.27,29.94,74.49,75.44,19.264,19.83,44.05,45.34,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.349,0.0118,119,0.334,2.8,5,1,3.28,30.72,32.09,29.95,74.85,75.5,19.076,19.731,43.62,45.12,249.9,499
Wollemi,2009/12/16,Elv,640,506,-0.543,0.0129,138,0.386,2.96,5,1,3.28,30.88,32.66,29.96,74.57,75.6,18.906,19.664,42.85,44.56,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.334,0.0135,111,0.38,2.78,5,1,3.28,30.68,31.89,29.95,74.89,75.5,18.641,19.386,42.72,44.42,249.9,499
Wollemi,2009/12/16,Elv,640,506,-0.293,0.0139,105,0.429,3.03,5,1,3.28,30.83,32.78,29.96,75.13,75.65,18.467,19.309,41.95,43.86,249.9,499
Wollemi,2009/12/16,Elv,640,506,-0.183,0.0138,92.7,0.441,3.14,5,1,3.28,31.05,33.17,30.02,75.51,75.81,18.429,19.295,41.35,43.3,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.0474,0.0132,77.2,0.399,2.99,5,1,3.28,30.76,32.56,29.9,75.11,75.15,18.316,19.1,41.78,43.57,249.9,501
Wollemi,2009/12/16,Elv,640,506,-0.55,0.0146,132,0.415,2.8,5,1,3.28,30.65,31.78,29.95,74.67,75.7,18.05,18.863,41.44,43.31,249.9,499
Wollemi,2009/12/16,Elv,640,506,-0.205,0.0125,97.6,0.384,3.03,5,1,3.28,30.79,32.56,29.96,75.19,75.55,17.982,18.737,40.95,42.67,249.9,500
Wollemi,2009/12/16,Elv,640,506,-0.222,0.0129,98.4,0.424,3.23,5,1,3.28,30.9,33.27,29.78,74.9,75.28,17.864,18.697,40.43,42.31,249.9,501
Wollemi,2009/12/16,Elv,640,506,-0.319,0.0133,109,0.421,3.12,5,1,3.28,30.8,32.87,29.86,74.66,75.24,17.803,18.63,40.51,42.39,249.9,502
Wollemi,2009/12/16,Elv,640,506,0.0048,0.0132,95.1,0.396,2.97,5,1,3.28,30.74,32.15,29.96,100.45,100.36,17.449,18.228,39.83,41.61,249.9,500
Wollemi,2009/12/16,Elv,640,506,0.563,0.013,73.1,0.44,3.33,5,1,3.28,31.06,33.48,30,149.85,148.6,17.484,18.349,39.2,41.14,249.9,500
Wollemi,2009/12/16,Elv,640,506,1.28,0.0117,92.8,0.34,2.86,5,1,3.28,30.64,31.74,29.95,280.09,277.33,17.501,18.168,40.18,41.72,250,499
Wollemi,2009/12/16,Elv,640,506,1.29,0.0112,122,0.362,3.17,5,1,3.28,30.98,32.91,30.01,319.95,317.14,17.584,18.295,39.59,41.19,249.9,500
