running #,date_sampled,Site#,S deg,S min,S sec,E deg,E min,E sec,Site Description,Sample#,Genus,species,working title,leaf type,DN#,Field Remarks,# of leafs for LA,LA (cm),dry weight (g),Lab remarks,species_name,latitude (deg),longitude (deg),leaf_area_cm2,physical_defence,leaf_compoundness,Date,Latitude,Longitude,Life-form,Deciduous,habitat,vegetation,soil,surface/groundwater access,fire,N2 fixing,category,Specific Leaf Area (m2 kg-1),Delta vs. PDB-corr. 13/12 C,Delta vs. air-corr 29/28 N,C (g/kg),N (g/kg),P (mg/kg),Rainfall,site_name,Date_to_use,Date_to_use_edited
282,8/9/2010,61,16,6,27,128,23,2,Great Northern Highway,61.1,Adansonia,gregorii,NA,phylloid,NA,"2 wood sample (fresh length each 7cm), 5.63m circ. at 1.3m, 14.5m height, EW21/NS20m crown diam.",10,124.749,NA,NA,Adansonia gregorii,-16.108,127.616,12.4749,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_61,8/9/2010,8/9/2010
283,8/9/2010,62,16,0,46,128,25,29,Great Northern Highway,62.1,Corymbia,polycarpa,NA,NA,NA,"wood sample, 1.26m circ. at 1.3m, 11m height",5,90.736,NA,NA,Corymbia polycarpa,-16.013,127.575,18.1472,NA,NA,8/9/2010,-16.01277778,128.4247222,woody,evergreen,?,open woodland,?,unlikely,?,non-N2 fixing,2,4.030919591,-29.69,6.25,499.066,11.407,442,1600,site_62,8/9/2010,8/9/2010
284,8/9/2010,63,15,14,29,128,29,58,Great Northern Highway,63.1,Corymbia,confertifolia,NA,NA,NA,"wood sample, 1.97m circ. at 1.3m, 15.5m height, EW19/NS15.5m crown diam.",5,251.597,NA,NA,Corymbia confertifolia,-15.241,127.501,50.3194,NA,NA,8/9/2010,-15.24138889,128.4994444,woody,dry-season deciduous,plain,open woodland,?,unlikely,?,non-N2 fixing,5,6.441295443,-30.38,4.6,495.537,15.572,NA,1600,site_63,8/9/2010,8/9/2010
285,8/9/2010,64,15,46,6,126,36,25,20km West of Kununurra,64.1,Corymbia,grandifolia,NA,NA,NA,NA,2,321.24,NA,NA,Corymbia grandifolia,-15.768,125.393,160.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_64,8/9/2010,8/9/2010
286,8/9/2010,64,15,46,6,126,36,25,20km West of Kununurra,64.2,Eucalyptus,miniata,NA,NA,NA,NA,5,218.408,NA,NA,Eucalyptus miniata,-15.768,125.393,43.6816,NA,NA,8/9/2010,-15.76833333,126.6069444,woody,evergreen,undulating,open woodland,sand over rock,unlikely,?,non-N2 fixing,2,4.583588667,-31.4,0.47,503.581,12.138,NA,1600,site_64,8/9/2010,8/9/2010
287,8/9/2010,64,15,46,6,126,36,25,20km West of Kununurra,64.3,Corymbia,drysdalensis,NA,NA,NA,NA,5,102.088,NA,NA,Corymbia drysdalensis,-15.768,125.393,20.4176,NA,NA,8/9/2010,-15.76833333,126.6069444,woody,evergreen,undulating,open woodland,sand over rock,unlikely,?,non-N2 fixing,2,3.532456747,-29.62,1.24,496.505,8.935,NA,1600,site_64,8/9/2010,8/9/2010
288,8/9/2010,64,15,46,6,126,36,25,20km West of Kununurra,64.4,Acacia,NA,broad pod,phylloid,5860,NA,5,176.165,NA,NA,Acacia  broad pod,-15.768,125.393,35.233,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_64,8/9/2010,8/9/2010
289,8/9/2010,64,15,46,6,126,36,25,20km West of Kununurra,64.5,Acacia,NA,textured leaf,phylloid,NA,NA,5,167.163,NA,NA,Acacia  textured leaf,-15.768,125.393,33.4326,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_64,8/9/2010,8/9/2010
285,NA,64,NA,NA,NA,NA,NA,NA,20km West of Kununurra,64.1,Corymbia,grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,8/9/2010,-15.76833333,126.6069444,woody,dry-season deciduous,undulating,open woodland,sand over rock,unlikely,?,non-N2 fixing,5,3.766002345,-28.27,0.01,529.346,11.086,646,1600,site_64,8/9/2010,8/9/2010
288,NA,64,NA,NA,NA,NA,NA,NA,20km West of Kununurra,64.4,Acacia,platycarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia platycarpa,NA,NA,NA,NA,NA,8/9/2010,-15.76833333,126.6069444,woody,evergreen,undulating,open woodland,sand over rock,unlikely,?,N2 fixing,1,3.858190977,-29.33,-1.48,536.073,20.563,NA,1600,site_64,8/9/2010,8/9/2010
289,NA,64,NA,NA,NA,NA,NA,NA,20km West of Kununurra,64.5,Acacia,platycarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia platycarpa,NA,NA,NA,NA,NA,8/9/2010,-15.76833333,126.6069444,woody,evergreen,undulating,open woodland,sand over rock,unlikely,?,N2 fixing,1,3.058232711,-29.52,-1.26,531.109,18.122,NA,1600,site_64,8/9/2010,8/9/2010
290,NA,65,NA,NA,NA,NA,NA,NA,Ashburn River,65.1,Prosopis,NA,mesquite,leaflet,NA,NA,30,15.298,NA,"30 pinnate leaflets; leafs were folded, multiplied by 2",Prosopis  mesquite,NA,NA,0.509933333,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_65,NA,NA
291,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.1,Byblis,NA,1 grass,NA,NA,NA,NA,NA,NA,NA,Byblis  1 grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
292,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.2,Byblis,NA,1,NA,NA,NA,NA,NA,NA,NA,Byblis  1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
293,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.3,Byblis,NA,2 grass,NA,NA,NA,NA,NA,NA,NA,Byblis  2 grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
294,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.4,Byblis,NA,2,NA,NA,NA,NA,NA,NA,NA,Byblis  2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
295,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.5,Byblis,NA,3 grass,NA,NA,NA,NA,NA,NA,NA,Byblis  3 grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
296,NA,66,NA,NA,NA,NA,NA,NA,Drysdale River,66.6,Byblis,NA,3,NA,NA,NA,NA,NA,NA,NA,Byblis  3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_66,NA,NA
26,7/20/2010,7,30,44,54,119,33,30,NA,7.1,Eucalyptus,transcontinentalis,NA,NA,5668,NA,10,116.573,NA,NA,Eucalyptus transcontinentalis,-30.748,118.442,11.6573,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,3.029443867,-24.46,0.75,539.218,14.028,NA,300,site_7,7/20/2010,7/20/2010
27,7/20/2010,7,30,44,54,119,33,30,NA,7.2,Eucalyptus,salubris,NA,NA,NA,NA,20,72.615,NA,NA,Eucalyptus salubris,-30.748,118.442,3.63075,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,3.391639421,-25.3,1.27,527.077,12.925,NA,300,site_7,7/20/2010,7/20/2010
28,7/20/2010,7,30,44,54,119,33,30,NA,7.3,Eucalyptus,yilgarnensis,NA,NA,NA,NA,20,87.36,NA,NA,Eucalyptus yilgarnensis,-30.748,118.442,4.368,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,3.541143089,-26.09,-0.58,523.434,11.826,NA,300,site_7,7/20/2010,7/20/2010
29,7/20/2010,7,30,44,54,119,33,30,NA,7.4,Eucalyptus,longicornis,NA,NA,NA,NA,20,96.27,NA,NA,Eucalyptus longicornis,-30.748,118.442,4.8135,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,2.976808905,-25.08,1.21,518.816,14.093,NA,300,site_7,7/20/2010,7/20/2010
30,7/20/2010,7,30,44,54,119,33,30,NA,7.5,Eucalyptus,vittata,NA,NA,NA,NA,10,107.314,NA,NA,Eucalyptus vittata,-30.748,118.442,10.7314,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,2.789550299,-24.6,0.8,531.832,10.501,NA,300,site_7,7/20/2010,7/20/2010
31,7/20/2010,7,30,44,54,119,33,30,NA,7.6,Acacia,bircittii,NA,lanceolat,NA,same as last stop,30,15.03,NA,NA,Acacia bircittii,-30.748,118.442,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_7,7/20/2010,7/20/2010
32,7/20/2010,7,30,44,54,119,33,30,NA,7.7,Acacia,NA,phyllodium,phylloclades,NA,NA,10,21.129,NA,NA,Acacia  phyllodium,-30.748,118.442,2.1129,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_7,7/20/2010,7/20/2010
31,NA,7,NA,NA,NA,NA,NA,NA,NA,7.6,Acacia,burkittii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia burkittii,NA,NA,NA,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,no,?,N2 fixing,1,2.187772926,-26.88,-1.23,514.72,25.314,NA,300,site_7,7/20/2010,7/20/2010
32,NA,7,NA,NA,NA,NA,NA,NA,NA,7.7,Acacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia,NA,NA,NA,NA,NA,7/20/2010,-30.74833333,119.5583333,woody,evergreen,plain,open woodland,loam,no,?,N2 fixing,1,1.170581717,-24.47,-7.02,492.312,14.395,NA,300,site_7,7/20/2010,7/20/2010
33,NA,8,30,30,54,119,35,39,Sandplain with Spinifex,8.1,Callitris,NA,NA,NA,5669,NA,NA,32.404,NA,# of leafs not determinable,Callitris,-30.515,118.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_8,NA,7/20/2010
34,NA,8,30,30,54,119,35,39,Sandplain with Spinifex,8.2,Eucalyptus,horistes,NA,NA,NA,NA,20,32.055,NA,NA,Eucalyptus horistes,-30.515,118.406,1.60275,NA,NA,7/20/2010,-30.515,119.5941667,woody,evergreen,broad rise,shrubland,sand,no,?,non-N2 fixing,2,3.314891417,-24.9,4.81,513.692,12.587,378,300,site_8,7/20/2010,7/20/2010
35,NA,8,30,30,54,119,35,39,Sandplain with Spinifex,8.3,Eucalyptus,loxophleba,NA,NA,NA,NA,10,60.633,NA,NA,Eucalyptus loxophleba,-30.515,118.406,6.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_8,NA,7/20/2010
36,NA,8,30,30,54,119,35,39,Sandplain with Spinifex,8.4,Acacia,NA,linear 2,lanceolat,5670,NA,20,17.844,NA,NA,Acacia  linear 2,-30.515,118.406,0.8922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_8,NA,7/20/2010
37,NA,8,30,30,54,119,35,39,Sandplain with Spinifex,8.5,Eucalyptus,rigidula,NA,NA,NA,NA,10,47.979,NA,NA,Eucalyptus rigidula,-30.515,118.406,4.7979,NA,NA,7/20/2010,-30.515,119.5941667,woody,evergreen,broad rise,shrubland,sand,no,?,non-N2 fixing,2,2.569844671,-26.2,4.41,528.996,10.162,NA,300,site_8,7/20/2010,7/20/2010
35,NA,8,NA,NA,NA,NA,NA,NA,Sandplain with Spinifex,8.3,Eucalyptus,loxophleba subsp. lissophloia,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus loxophleba subsp. lissophloia,NA,NA,NA,NA,NA,7/20/2010,-30.515,119.5941667,woody,evergreen,broad rise,shrubland,sand,no,?,non-N2 fixing,2,3.049949698,-24.73,4.6,524.1,13.849,NA,300,site_8,7/20/2010,7/20/2010
36,NA,8,NA,NA,NA,NA,NA,NA,Sandplain with Spinifex,8.4,Acacia,burkittii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia burkittii,NA,NA,NA,NA,NA,7/20/2010,-30.515,119.5941667,woody,evergreen,broad rise,shrubland,sand,no,?,N2 fixing,1,1.527739726,-25.79,4.29,516.926,15.333,NA,300,site_8,7/20/2010,7/20/2010
38,NA,9,30,25,50,119,38,2,NA,9.1,Eucalyptus,NA,new horistes,NA,NA,NA,20,36.467,NA,NA,Eucalyptus  new horistes,-30.431,118.366,1.82335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_9,NA,7/20/2010
39,NA,9,30,25,50,119,38,2,NA,9.2,Eucalyptus,longissima,NA,NA,NA,NA,10,103.039,NA,NA,Eucalyptus longissima,-30.431,118.366,10.3039,NA,NA,7/20/2010,-30.43055556,119.6338889,woody,evergreen,undulating,open shrubland,loam,no,?,non-N2 fixing,2,4.569356984,-24.86,6.64,538.276,13.949,NA,300,site_9,7/20/2010,7/20/2010
40,NA,9,30,25,50,119,38,2,NA,9.3,Eucalyptus,ebbanoensis,NA,NA,NA,NA,10,96.512,NA,NA,Eucalyptus ebbanoensis,-30.431,118.366,9.6512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_9,NA,7/20/2010
41,NA,9,30,25,50,119,38,2,NA,9.4,Acacia,NA,grey mulga,Phylloid,5674,NA,30,32.422,NA,NA,Acacia  grey mulga,-30.431,118.366,1.080733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_9,NA,7/20/2010
38,NA,9,NA,NA,NA,NA,NA,NA,NA,9.1,Eucalyptus,formanii,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus formanii,NA,NA,NA,NA,NA,7/20/2010,-30.43055556,119.6338889,woody,evergreen,undulating,open shrubland,loam,no,?,non-N2 fixing,2,3.321220401,-23.77,6.13,518.954,16.569,NA,300,site_9,7/20/2010,7/20/2010
40,NA,9,NA,NA,NA,NA,NA,NA,NA,9.3,Eucalyptus,ebbanoensis subsp. ebbanoensis,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus ebbanoensis subsp. ebbanoensis,NA,NA,NA,NA,NA,7/20/2010,-30.43055556,119.6338889,woody,evergreen,undulating,open shrubland,loam,no,?,non-N2 fixing,2,3.127414128,-24.66,6,543.104,15.181,NA,300,site_9,7/20/2010,7/20/2010
41,NA,9,NA,NA,NA,NA,NA,NA,NA,9.4,Acacia,aneura var. argentea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia aneura var. argentea,NA,NA,NA,NA,NA,7/20/2010,-30.43055556,119.6338889,woody,evergreen,undulating,open shrubland,loam,no,?,N2 fixing,1,1.916193853,-26.51,5.15,547.278,16.962,NA,300,site_9,7/20/2010,7/20/2010
